#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_2683 -           1241 245208at2759         -            862         0 1495.2  11.0   1   4       0.6   1.1e+03   -3.2   0.2    50   109   134   197   106   213 0.61 -
augustus_predicted_2683 -           1241 245208at2759         -            862         0 1495.2  11.0   2   4   0.00014      0.25    8.8   0.0     8    39   257   290   251   304 0.78 -
augustus_predicted_2683 -           1241 245208at2759         -            862         0 1495.2  11.0   3   4   1.3e-10   2.3e-07   28.8   0.0    36    94   324   394   320   399 0.82 -
augustus_predicted_2683 -           1241 245208at2759         -            862         0 1495.2  11.0   4   4         0         0 1459.8   4.3    81   857   406  1215   397  1227 0.96 -
augustus_predicted_630  -            884 245208at2759         -            862   2.8e-05   21.9   0.0   1   3      0.34   6.1e+02   -2.4   0.0   275   310   213   248   202   249 0.77 -
augustus_predicted_630  -            884 245208at2759         -            862   2.8e-05   21.9   0.0   2   3   2.1e-07   0.00038   18.1   0.0   236   344   371   485   363   490 0.75 -
augustus_predicted_630  -            884 245208at2759         -            862   2.8e-05   21.9   0.0   3   3      0.05        91    0.3   0.0   304   378   490   565   477   583 0.78 -
augustus_predicted_7739 -           1095 245208at2759         -            862     8e-05   20.4   0.4   1   2   2.3e-06    0.0042   14.7   0.1   548   706   381   550   366   565 0.76 -
augustus_predicted_7739 -           1095 245208at2759         -            862     8e-05   20.4   0.4   2   2   6.7e-06     0.012   13.2   0.0   608   701   488   591   484   596 0.74 -
augustus_predicted_3512 -            510 245208at2759         -            862   0.00012   19.8   2.1   1   2    0.0029       5.2    4.4   0.1   605   715    86   202    78   222 0.73 -
augustus_predicted_3512 -            510 245208at2759         -            862   0.00012   19.8   2.1   2   2   3.8e-06    0.0069   14.0   0.3   533   644   215   324   206   329 0.89 -
augustus_predicted_3415 -           1904 245208at2759         -            862    0.0056   14.3   1.9   1   3     0.014        26    2.1   0.0   119   174    16    71     3    75 0.68 -
augustus_predicted_3415 -           1904 245208at2759         -            862    0.0056   14.3   1.9   2   3     0.023        41    1.5   0.0   521   637   473   604   459   635 0.67 -
augustus_predicted_3415 -           1904 245208at2759         -            862    0.0056   14.3   1.9   3   3    0.0003      0.54    7.7   0.3   235   323  1173  1267  1151  1275 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/245208at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/245208at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/245208at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246
# Date:            Sat Aug 24 02:32:00 2024
# [ok]
