#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_4694 -            875 679187at2759         -            423  9.4e-120  399.4  23.6   1   6   1.1e-07   0.00019   19.5   0.0     2    27   158   183   157   193 0.90 -
augustus_predicted_4694 -            875 679187at2759         -            423  9.4e-120  399.4  23.6   2   6   5.5e-20   9.8e-17   60.0   0.2    27   109   206   301   197   305 0.88 -
augustus_predicted_4694 -            875 679187at2759         -            423  9.4e-120  399.4  23.6   3   6   4.8e-59   8.6e-56  188.7   1.2   111   292   349   577   339   593 0.85 -
augustus_predicted_4694 -            875 679187at2759         -            423  9.4e-120  399.4  23.6   4   6   1.5e-19   2.7e-16   58.6   0.0   300   349   619   668   615   674 0.93 -
augustus_predicted_4694 -            875 679187at2759         -            423  9.4e-120  399.4  23.6   5   6   2.1e-10   3.8e-07   28.4   0.1   346   376   693   723   686   731 0.90 -
augustus_predicted_4694 -            875 679187at2759         -            423  9.4e-120  399.4  23.6   6   6     1e-17   1.9e-14   52.5   1.7   376   422   747   793   738   794 0.93 -
augustus_predicted_5473 -            995 679187at2759         -            423   2.1e-39  134.7   0.0   1   3   3.7e-16   6.7e-13   47.4   0.0    35   205   305   516   262   536 0.68 -
augustus_predicted_5473 -            995 679187at2759         -            423   2.1e-39  134.7   0.0   2   3   3.6e-19   6.5e-16   57.3   0.0   209   355   543   699   539   701 0.84 -
augustus_predicted_5473 -            995 679187at2759         -            423   2.1e-39  134.7   0.0   3   3   3.6e-09   6.5e-06   24.3   0.0   348   403   720   784   715   792 0.81 -
augustus_predicted_3125 -            905 679187at2759         -            423   1.5e-06   26.4  13.0   1   4       1.7   3.1e+03   -4.3   0.5   234   261   313   340   306   361 0.68 -
augustus_predicted_3125 -            905 679187at2759         -            423   1.5e-06   26.4  13.0   2   4     0.001       1.8    6.4   0.1   134   187   396   444   375   451 0.73 -
augustus_predicted_3125 -            905 679187at2759         -            423   1.5e-06   26.4  13.0   3   4   4.9e-06    0.0087   14.0   0.1   300   348   615   663   609   677 0.85 -
augustus_predicted_3125 -            905 679187at2759         -            423   1.5e-06   26.4  13.0   4   4     7e-06     0.013   13.5   0.7   344   420   682   768   678   771 0.81 -
augustus_predicted_2440 -           1197 679187at2759         -            423      0.12   10.3   0.2   1   4     0.021        39    2.0   0.0   132   205   601   680   583   685 0.72 -
augustus_predicted_2440 -           1197 679187at2759         -            423      0.12   10.3   0.2   2   4     0.013        24    2.7   0.1   213   266   723   777   715   789 0.80 -
augustus_predicted_2440 -           1197 679187at2759         -            423      0.12   10.3   0.2   3   4      0.54   9.7e+02   -2.6   0.0   307   343   876   912   873   916 0.87 -
augustus_predicted_2440 -           1197 679187at2759         -            423      0.12   10.3   0.2   4   4     0.093   1.7e+02   -0.1   0.0   381   421  1045  1085  1040  1087 0.91 -
augustus_predicted_557  -            952 679187at2759         -            423      0.13   10.2   1.9   1   3     0.075   1.3e+02    0.3   0.2    31    86   213   269   206   351 0.72 -
augustus_predicted_557  -            952 679187at2759         -            423      0.13   10.2   1.9   2   3   0.00068       1.2    7.0   0.0   300   341   701   742   686   754 0.86 -
augustus_predicted_557  -            952 679187at2759         -            423      0.13   10.2   1.9   3   3      0.14   2.6e+02   -0.7   0.0   378   419   823   866   817   869 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/679187at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/679187at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/679187at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246
# Date:            Sat Aug 24 02:32:00 2024
# [ok]
