#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_5464 -           1172 722805at2759         -            447   1.5e-93  313.0  12.0   1   6     0.013        19    2.9   0.0     1    26   121   147   121   153 0.86 -
augustus_predicted_5464 -           1172 722805at2759         -            447   1.5e-93  313.0  12.0   2   6   1.5e-08   2.2e-05   22.5   0.0    16    66   178   234   173   237 0.85 -
augustus_predicted_5464 -           1172 722805at2759         -            447   1.5e-93  313.0  12.0   3   6    0.0082        12    3.5   0.1    59    79   284   304   279   310 0.86 -
augustus_predicted_5464 -           1172 722805at2759         -            447   1.5e-93  313.0  12.0   4   6     1e-11   1.5e-08   32.9   0.1    93   131   493   531   478   535 0.86 -
augustus_predicted_5464 -           1172 722805at2759         -            447   1.5e-93  313.0  12.0   5   6   1.8e-21   2.7e-18   65.0   0.9   119   255   572   751   563   822 0.70 -
augustus_predicted_5464 -           1172 722805at2759         -            447   1.5e-93  313.0  12.0   6   6   4.6e-56   6.9e-53  179.0   0.0   289   436   849  1004   848  1012 0.94 -
augustus_predicted_5869 -           1676 722805at2759         -            447   6.4e-07   27.5  18.7   1   8       1.3   1.9e+03   -3.7   0.1   385   423    47    86    46   105 0.62 -
augustus_predicted_5869 -           1676 722805at2759         -            447   6.4e-07   27.5  18.7   2   8      0.14   2.1e+02   -0.5   0.0    95   154   320   388   313   391 0.71 -
augustus_predicted_5869 -           1676 722805at2759         -            447   6.4e-07   27.5  18.7   3   8       0.2     3e+02   -1.1   0.4   305   342   757   795   754   809 0.87 -
augustus_predicted_5869 -           1676 722805at2759         -            447   6.4e-07   27.5  18.7   4   8     0.021        32    2.1   0.1   312   382   896   966   880   983 0.80 -
augustus_predicted_5869 -           1676 722805at2759         -            447   6.4e-07   27.5  18.7   5   8   4.7e-07   0.00071   17.5   0.2   303   382  1037  1118  1028  1123 0.89 -
augustus_predicted_5869 -           1676 722805at2759         -            447   6.4e-07   27.5  18.7   6   8     0.013        20    2.8   0.2   302   389  1181  1270  1159  1284 0.84 -
augustus_predicted_5869 -           1676 722805at2759         -            447   6.4e-07   27.5  18.7   7   8   1.7e-05     0.025   12.4   0.0   301   362  1328  1389  1314  1399 0.85 -
augustus_predicted_5869 -           1676 722805at2759         -            447   6.4e-07   27.5  18.7   8   8      0.53     8e+02   -2.5   0.0   358   398  1521  1562  1517  1567 0.77 -
augustus_predicted_4996 -           2338 722805at2759         -            447   5.2e-06   24.5   0.6   1   2      0.53     8e+02   -2.5   0.0   109   134  1102  1127  1090  1128 0.88 -
augustus_predicted_4996 -           2338 722805at2759         -            447   5.2e-06   24.5   0.6   2   2     8e-09   1.2e-05   23.3   0.3   304   370  1252  1320  1223  1324 0.86 -
augustus_predicted_2726 -           1381 722805at2759         -            447   5.4e-06   24.5   2.9   1   2     2e-08     3e-05   22.0   3.3   283   369   425   520   316   526 0.69 -
augustus_predicted_2726 -           1381 722805at2759         -            447   5.4e-06   24.5   2.9   2   2       1.2   1.7e+03   -3.6   0.0   368   407   753   792   740   799 0.83 -
augustus_predicted_1280 -           1587 722805at2759         -            447    0.0042   14.9   2.0   1   3      0.31   4.6e+02   -1.7   0.5   258   304   527   573   519   578 0.80 -
augustus_predicted_1280 -           1587 722805at2759         -            447    0.0042   14.9   2.0   2   3    0.0062       9.2    3.9   0.0   314   345   771   802   754   824 0.81 -
augustus_predicted_1280 -           1587 722805at2759         -            447    0.0042   14.9   2.0   3   3   0.00016      0.24    9.2   0.0   296   362  1149  1217  1141  1221 0.89 -
augustus_predicted_783  -           1224 722805at2759         -            447     0.028   12.2   0.0   1   2      0.95   1.4e+03   -3.3   0.0   188   222   788   823   786   826 0.77 -
augustus_predicted_783  -           1224 722805at2759         -            447     0.028   12.2   0.0   2   2   5.5e-05     0.082   10.7   0.0   331   369  1028  1066  1010  1068 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/722805at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/722805at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/722805at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246
# Date:            Sat Aug 24 02:32:00 2024
# [ok]
