#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_833  -            215 1626636at2759        -            128   2.3e-26   91.5  30.4   1   2    0.0035       7.9    5.7   4.7     4    29    19    42    16    56 0.64 -
augustus_predicted_833  -            215 1626636at2759        -            128   2.3e-26   91.5  30.4   2   2     1e-25   2.3e-22   78.6  17.9    24   122    62   187    53   196 0.74 -
augustus_predicted_3029 -           1302 1626636at2759        -            128    0.0064   15.7   1.7   1   2   8.1e-06     0.018   14.2   0.0    49    79   251   281   248   289 0.91 -
augustus_predicted_3029 -           1302 1626636at2759        -            128    0.0064   15.7   1.7   2   2      0.75   1.7e+03   -1.8   0.5    21    44   335   358   308   368 0.74 -
augustus_predicted_117  -            335 1626636at2759        -            128     0.013   14.7   0.1   1   4   5.8e-06     0.013   14.7   0.1    50    92    26    68    13    92 0.85 -
augustus_predicted_117  -            335 1626636at2759        -            128     0.013   14.7   0.1   2   4         4     9e+03   -5.8   7.8   108   111   173   176   106   207 0.63 -
augustus_predicted_117  -            335 1626636at2759        -            128     0.013   14.7   0.1   3   4       1.8   4.1e+03   -3.1   2.6   106   106   218   218   177   243 0.49 -
augustus_predicted_117  -            335 1626636at2759        -            128     0.013   14.7   0.1   4   4       1.4     3e+03   -2.7   0.3   103   119   303   319   294   321 0.52 -
augustus_predicted_7926 -            237 1626636at2759        -            128     0.018   14.3   0.1   1   1   1.3e-05     0.029   13.6   0.1    33    82    38    86    17    94 0.71 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/1626636at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/1626636at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/1626636at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246
# Date:            Sat Aug 24 02:31:58 2024
# [ok]
