#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_4434 -            162 1421503at2759        -            114     1e-46  156.9   3.9   1   1   1.2e-48   4.4e-46  154.8   3.9    28   114    55   144    42   144 0.92 -
augustus_predicted_5474 -            524 1421503at2759        -            114   8.9e-16   57.2   0.2   1   2   2.3e-07   8.7e-05   21.7   0.0     6    92   276   365   272   382 0.81 -
augustus_predicted_5474 -            524 1421503at2759        -            114   8.9e-16   57.2   0.2   2   2   5.4e-11     2e-08   33.4   0.0     5   113   382   497   378   498 0.80 -
augustus_predicted_1109 -            819 1421503at2759        -            114   1.6e-11   43.4   0.0   1   5       2.4   8.8e+02   -0.8   0.0    48    78    42    73     6    80 0.81 -
augustus_predicted_1109 -            819 1421503at2759        -            114   1.6e-11   43.4   0.0   2   5     8e-07    0.0003   20.0   0.0     4    63   292   352   289   368 0.84 -
augustus_predicted_1109 -            819 1421503at2759        -            114   1.6e-11   43.4   0.0   3   5      0.57   2.1e+02    1.1   0.0     7    38   478   510   473   546 0.72 -
augustus_predicted_1109 -            819 1421503at2759        -            114   1.6e-11   43.4   0.0   4   5     0.032        12    5.2   0.0     5    72   590   666   587   677 0.66 -
augustus_predicted_1109 -            819 1421503at2759        -            114   1.6e-11   43.4   0.0   5   5    0.0015      0.56    9.5   0.0     7    69   697   762   692   773 0.76 -
augustus_predicted_5992 -            724 1421503at2759        -            114   2.5e-11   42.8   0.0   1   4   6.5e-05     0.024   13.9   0.0     9    78    39   112    33   116 0.84 -
augustus_predicted_5992 -            724 1421503at2759        -            114   2.5e-11   42.8   0.0   2   4    0.0013      0.48    9.7   0.0    20    79   165   225   150   239 0.74 -
augustus_predicted_5992 -            724 1421503at2759        -            114   2.5e-11   42.8   0.0   3   4   0.00037      0.14   11.4   0.0     4    67   306   370   304   386 0.88 -
augustus_predicted_5992 -            724 1421503at2759        -            114   2.5e-11   42.8   0.0   4   4       0.4   1.5e+02    1.6   0.0    47    61   584   598   575   610 0.79 -
