#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_7606 -            410 1173229at2759        -            211   1.3e-23   82.6   0.3   1   3     0.013       2.3    6.7   0.0     7    28    15    37     8    46 0.86 -
augustus_predicted_7606 -            410 1173229at2759        -            211   1.3e-23   82.6   0.3   2   3   5.1e-06   0.00091   17.8   0.0    27    64    73   114    67   118 0.80 -
augustus_predicted_7606 -            410 1173229at2759        -            211   1.3e-23   82.6   0.3   3   3   3.7e-15   6.6e-13   47.6   0.2    41   205   112   349   108   352 0.74 -
augustus_predicted_5240 -           1581 1173229at2759        -            211   1.4e-09   36.7  21.5   1   8       0.3        54    2.2   0.1    53    82   215   242   210   257 0.67 -
augustus_predicted_5240 -           1581 1173229at2759        -            211   1.4e-09   36.7  21.5   2   8     0.022       3.9    5.9   0.1    61    78   263   280   256   284 0.87 -
augustus_predicted_5240 -           1581 1173229at2759        -            211   1.4e-09   36.7  21.5   3   8     0.014       2.5    6.5   0.1    18    54   281   318   280   332 0.78 -
augustus_predicted_5240 -           1581 1173229at2759        -            211   1.4e-09   36.7  21.5   4   8    0.0017      0.31    9.5   0.1    48    85   334   371   327   384 0.83 -
augustus_predicted_5240 -           1581 1173229at2759        -            211   1.4e-09   36.7  21.5   5   8       1.4   2.5e+02   -0.0   0.0   191   205   392   406   380   410 0.84 -
augustus_predicted_5240 -           1581 1173229at2759        -            211   1.4e-09   36.7  21.5   6   8     0.093        17    3.8   0.1    61    93   431   463   411   467 0.74 -
augustus_predicted_5240 -           1581 1173229at2759        -            211   1.4e-09   36.7  21.5   7   8     0.035       6.3    5.2   0.1    26    68   457   503   452   507 0.65 -
augustus_predicted_5240 -           1581 1173229at2759        -            211   1.4e-09   36.7  21.5   8   8   3.1e-05    0.0056   15.2   0.2    18    79   491   559   489   566 0.78 -
augustus_predicted_7444 -           1334 1173229at2759        -            211   8.6e-09   34.2  15.0   1  10       0.8   1.4e+02    0.8   0.0   180   205   719   749   714   755 0.67 -
augustus_predicted_7444 -           1334 1173229at2759        -            211   8.6e-09   34.2  15.0   2  10       1.3   2.4e+02    0.1   0.0    28    58   760   791   749   803 0.68 -
augustus_predicted_7444 -           1334 1173229at2759        -            211   8.6e-09   34.2  15.0   3  10      0.11        20    3.6   0.1    64    79   819   834   816   841 0.62 -
augustus_predicted_7444 -           1334 1173229at2759        -            211   8.6e-09   34.2  15.0   4  10    0.0052      0.93    7.9   0.0    17    55   833   872   832   885 0.81 -
augustus_predicted_7444 -           1334 1173229at2759        -            211   8.6e-09   34.2  15.0   5  10       1.8   3.2e+02   -0.4   0.0   190   204   902   916   891   922 0.72 -
augustus_predicted_7444 -           1334 1173229at2759        -            211   8.6e-09   34.2  15.0   6  10    0.0013      0.23    9.9   0.4    26    64   926   968   917  1019 0.67 -
augustus_predicted_7444 -           1334 1173229at2759        -            211   8.6e-09   34.2  15.0   7  10      0.34        61    2.0   0.1   190   205  1028  1043  1013  1048 0.84 -
augustus_predicted_7444 -           1334 1173229at2759        -            211   8.6e-09   34.2  15.0   8  10      0.26        47    2.4   0.0    19    55  1045  1082  1043  1099 0.74 -
augustus_predicted_7444 -           1334 1173229at2759        -            211   8.6e-09   34.2  15.0   9  10       2.3   4.2e+02   -0.7   0.0    63    79  1112  1128  1089  1159 0.79 -
augustus_predicted_7444 -           1334 1173229at2759        -            211   8.6e-09   34.2  15.0  10  10       1.1   1.9e+02    0.4   0.1   174   174  1175  1175  1110  1213 0.52 -
augustus_predicted_355  -            452 1173229at2759        -            211   1.3e-07   30.3   3.3   1   6       1.5   2.6e+02   -0.1   0.0   191   206   158   173   141   178 0.75 -
augustus_predicted_355  -            452 1173229at2759        -            211   1.3e-07   30.3   3.3   2   6      0.07        13    4.2   0.0   191   206   200   215   180   219 0.84 -
augustus_predicted_355  -            452 1173229at2759        -            211   1.3e-07   30.3   3.3   3   6    0.0039      0.71    8.3   0.5    11    79   235   299   233   312 0.70 -
augustus_predicted_355  -            452 1173229at2759        -            211   1.3e-07   30.3   3.3   4   6      0.35        62    2.0   0.0    17    43   298   324   298   336 0.75 -
augustus_predicted_355  -            452 1173229at2759        -            211   1.3e-07   30.3   3.3   5   6     0.002      0.36    9.3   0.0     9    80   317   382   310   395 0.84 -
augustus_predicted_355  -            452 1173229at2759        -            211   1.3e-07   30.3   3.3   6   6         3   5.4e+02   -1.1   0.0   188   205   413   430   404   434 0.72 -
augustus_predicted_8386 -            492 1173229at2759        -            211   3.5e-07   28.9   2.0   1   3   0.00033      0.06   11.8   0.0    60    87   315   342   303   347 0.86 -
augustus_predicted_8386 -            492 1173229at2759        -            211   3.5e-07   28.9   2.0   2   3   0.00012     0.022   13.2   0.3    50    80   350   380   344   388 0.85 -
augustus_predicted_8386 -            492 1173229at2759        -            211   3.5e-07   28.9   2.0   3   3      0.82   1.5e+02    0.8   0.0   159   175   416   432   399   441 0.62 -
augustus_predicted_5872 -            977 1173229at2759        -            211   8.1e-07   27.7   5.5   1   7   0.00077      0.14   10.6   0.0    52    79   114   141   107   148 0.90 -
augustus_predicted_5872 -            977 1173229at2759        -            211   8.1e-07   27.7   5.5   2   7    0.0025      0.45    9.0   0.0    63    85   208   230   190   247 0.77 -
augustus_predicted_5872 -            977 1173229at2759        -            211   8.1e-07   27.7   5.5   3   7      0.43        77    1.7   0.0   190   209   250   269   235   271 0.82 -
augustus_predicted_5872 -            977 1173229at2759        -            211   8.1e-07   27.7   5.5   4   7       5.5     1e+03   -2.0   0.0    64    78   292   306   280   309 0.71 -
augustus_predicted_5872 -            977 1173229at2759        -            211   8.1e-07   27.7   5.5   5   7       1.8   3.2e+02   -0.3   0.0   191   205   562   576   544   580 0.78 -
augustus_predicted_5872 -            977 1173229at2759        -            211   8.1e-07   27.7   5.5   6   7      0.53        96    1.4   0.0    54    78   608   632   578   638 0.61 -
augustus_predicted_5872 -            977 1173229at2759        -            211   8.1e-07   27.7   5.5   7   7         8   1.4e+03   -2.5   0.0    59    76   680   697   674   705 0.71 -
augustus_predicted_8867 -            785 1173229at2759        -            211   8.3e-07   27.7   0.3   1   3     0.036       6.5    5.2   0.0    26    54    10    38     5    42 0.87 -
augustus_predicted_8867 -            785 1173229at2759        -            211   8.3e-07   27.7   0.3   2   3   2.3e-05    0.0041   15.6   0.1   121   185   121   188   113   192 0.84 -
augustus_predicted_8867 -            785 1173229at2759        -            211   8.3e-07   27.7   0.3   3   3      0.26        46    2.4   0.0   163   205   211   264   205   268 0.64 -
augustus_predicted_1221 -            963 1173229at2759        -            211   1.3e-06   27.1  10.5   1   6   0.00071      0.13   10.8   0.1    52    82    76   106    67   120 0.84 -
augustus_predicted_1221 -            963 1173229at2759        -            211   1.3e-06   27.1  10.5   2   6      0.82   1.5e+02    0.8   0.0    64    83   185   204   177   213 0.70 -
augustus_predicted_1221 -            963 1173229at2759        -            211   1.3e-06   27.1  10.5   3   6       8.4   1.5e+03   -2.6   0.0    65    79   229   243   224   252 0.55 -
augustus_predicted_1221 -            963 1173229at2759        -            211   1.3e-06   27.1  10.5   4   6    0.0007      0.13   10.8   0.1    89   205   436   535   422   540 0.54 -
augustus_predicted_1221 -            963 1173229at2759        -            211   1.3e-06   27.1  10.5   5   6      0.26        47    2.4   0.1   190   209   666   685   613   687 0.63 -
augustus_predicted_1221 -            963 1173229at2759        -            211   1.3e-06   27.1  10.5   6   6       1.7     3e+02   -0.3   0.0    40    64   705   729   689   733 0.66 -
augustus_predicted_6442 -            359 1173229at2759        -            211   1.4e-06   27.0   3.4   1   5      0.34        62    2.0   0.0    41   108   121   140    94   147 0.59 -
augustus_predicted_6442 -            359 1173229at2759        -            211   1.4e-06   27.0   3.4   2   5   2.3e-05    0.0041   15.6   0.0    58    93   161   196   146   204 0.82 -
augustus_predicted_6442 -            359 1173229at2759        -            211   1.4e-06   27.0   3.4   3   5      0.16        29    3.0   0.1    62    82   206   226   196   240 0.73 -
augustus_predicted_6442 -            359 1173229at2759        -            211   1.4e-06   27.0   3.4   4   5      0.33        59    2.0   0.0   189   209   248   268   227   269 0.78 -
augustus_predicted_6442 -            359 1173229at2759        -            211   1.4e-06   27.0   3.4   5   5       3.9     7e+02   -1.5   0.0    26    52   323   351   307   356 0.73 -
augustus_predicted_4228 -            678 1173229at2759        -            211   4.8e-06   25.2   6.6   1   3       0.1        19    3.7   0.0    61    80   359   378   356   383 0.84 -
augustus_predicted_4228 -            678 1173229at2759        -            211   4.8e-06   25.2   6.6   2   3    0.0058         1    7.8   0.7    31    82   449   501   442   506 0.78 -
augustus_predicted_4228 -            678 1173229at2759        -            211   4.8e-06   25.2   6.6   3   3       0.1        19    3.7   0.0    64    85   622   643   586   665 0.86 -
