#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_4727 -           2951 160593at2759         -           1419         0 1420.4  25.9   1   3    0.0028       1.9    5.1   0.0     2    41   315   355   314   408 0.60 -
augustus_predicted_4727 -           2951 160593at2759         -           1419         0 1420.4  25.9   2   3   0.00083      0.58    6.9   0.2   150   194   872   916   776   928 0.84 -
augustus_predicted_4727 -           2951 160593at2759         -           1419         0 1420.4  25.9   3   3         0         0 1403.9  17.8   318  1396  1262  2458  1258  2465 0.90 -
augustus_predicted_4927 -           1109 160593at2759         -           1419   4.4e-23   80.2   8.1   1   1   1.3e-25   9.3e-23   79.1   8.1   449   762    18   366    12   375 0.85 -
augustus_predicted_4976 -           1103 160593at2759         -           1419   7.6e-23   79.4   1.0   1   2   2.4e-09   1.7e-06   25.2   0.4   470   626    44   210     9   215 0.79 -
augustus_predicted_4976 -           1103 160593at2759         -           1419   7.6e-23   79.4   1.0   2   2   1.3e-17   9.1e-15   52.6   0.0   632   733   240   343   231   386 0.90 -
augustus_predicted_2384 -           1093 160593at2759         -           1419   2.2e-10   38.1   0.6   1   3   0.00069      0.48    7.1   0.1   589   869   365   412   340   442 0.59 -
augustus_predicted_2384 -           1093 160593at2759         -           1419   2.2e-10   38.1   0.6   2   3     1e-07   7.3e-05   19.8   0.0   703   856   455   621   450   639 0.76 -
augustus_predicted_2384 -           1093 160593at2759         -           1419   2.2e-10   38.1   0.6   3   3   0.00052      0.36    7.6   0.0   692   775   932  1016   907  1025 0.87 -
augustus_predicted_2683 -           1241 160593at2759         -           1419   6.8e-08   29.8   1.1   1   5      0.46   3.2e+02   -2.2   0.0   978  1032   437   490   432   540 0.74 -
augustus_predicted_2683 -           1241 160593at2759         -           1419   6.8e-08   29.8   1.1   2   5   5.3e-06    0.0037   14.1   0.0   770   867   549   651   500   656 0.85 -
augustus_predicted_2683 -           1241 160593at2759         -           1419   6.8e-08   29.8   1.1   3   5   0.00072       0.5    7.1   0.0  1302  1354   850   903   841   957 0.74 -
augustus_predicted_2683 -           1241 160593at2759         -           1419   6.8e-08   29.8   1.1   4   5      0.44   3.1e+02   -2.2   0.0   607   629   953   975   932   991 0.82 -
augustus_predicted_2683 -           1241 160593at2759         -           1419   6.8e-08   29.8   1.1   5   5     0.015        10    2.7   0.0  1296  1391  1081  1178  1071  1200 0.75 -
augustus_predicted_630  -            884 160593at2759         -           1419   1.2e-07   29.0   1.9   1   5     0.091        63    0.1   0.0   840   886    62   105    46   131 0.84 -
augustus_predicted_630  -            884 160593at2759         -           1419   1.2e-07   29.0   1.9   2   5      0.78   5.4e+02   -3.0   0.0   417   445   197   225   183   246 0.62 -
augustus_predicted_630  -            884 160593at2759         -           1419   1.2e-07   29.0   1.9   3   5      0.36   2.5e+02   -1.9   0.0   832   859   269   297   267   300 0.79 -
augustus_predicted_630  -            884 160593at2759         -           1419   1.2e-07   29.0   1.9   4   5   1.4e-08   9.4e-06   22.7   0.0   550   628   374   453   361   471 0.86 -
augustus_predicted_630  -            884 160593at2759         -           1419   1.2e-07   29.0   1.9   5   5     0.081        56    0.3   0.0  1047  1087   474   515   464   530 0.67 -
augustus_predicted_4875 -           2070 160593at2759         -           1419   3.6e-07   27.4   3.5   1   4      0.16   1.1e+02   -0.7   0.0   994  1025   131   166   107   207 0.59 -
augustus_predicted_4875 -           2070 160593at2759         -           1419   3.6e-07   27.4   3.5   2   4     0.029        20    1.7   0.5   417   449   475   507   469   519 0.83 -
augustus_predicted_4875 -           2070 160593at2759         -           1419   3.6e-07   27.4   3.5   3   4   7.6e-09   5.2e-06   23.6   0.0   718   798   922  1003   913  1016 0.89 -
augustus_predicted_4875 -           2070 160593at2759         -           1419   3.6e-07   27.4   3.5   4   4       1.1   7.5e+02   -3.4   0.0   512   577  1035  1101  1033  1104 0.83 -
augustus_predicted_3415 -           1904 160593at2759         -           1419   3.8e-06   24.0   1.2   1   6      0.84   5.8e+02   -3.1   0.0    22   755    36    69    20    74 0.50 -
augustus_predicted_3415 -           1904 160593at2759         -           1419   3.8e-06   24.0   1.2   2   6     0.016        11    2.6   0.0   718   760   323   365   318   369 0.84 -
augustus_predicted_3415 -           1904 160593at2759         -           1419   3.8e-06   24.0   1.2   3   6      0.42   2.9e+02   -2.1   0.0   594   636   567   609   481   658 0.86 -
augustus_predicted_3415 -           1904 160593at2759         -           1419   3.8e-06   24.0   1.2   4   6     0.054        37    0.9   0.0  1328  1386   945  1009   942  1028 0.72 -
augustus_predicted_3415 -           1904 160593at2759         -           1419   3.8e-06   24.0   1.2   5   6   2.9e-06     0.002   15.0   0.0   766   872  1159  1268  1151  1301 0.80 -
augustus_predicted_3415 -           1904 160593at2759         -           1419   3.8e-06   24.0   1.2   6   6       1.8   1.3e+03   -4.2   0.0  1070  1102  1532  1560  1516  1563 0.79 -
augustus_predicted_7739 -           1095 160593at2759         -           1419   8.1e-06   23.0   4.1   1   5      0.47   3.3e+02   -2.3   0.0  1376  1376    62    62     6   207 0.62 -
augustus_predicted_7739 -           1095 160593at2759         -           1419   8.1e-06   23.0   4.1   2   5    0.0012      0.83    6.3   0.1   555   637   352   439   347   442 0.70 -
augustus_predicted_7739 -           1095 160593at2759         -           1419   8.1e-06   23.0   4.1   3   5   1.8e-05     0.013   12.4   0.2   701   850   469   634   452   642 0.69 -
augustus_predicted_7739 -           1095 160593at2759         -           1419   8.1e-06   23.0   4.1   4   5     0.041        28    1.3   0.0   505   535   677   707   671   728 0.73 -
augustus_predicted_7739 -           1095 160593at2759         -           1419   8.1e-06   23.0   4.1   5   5       1.1   7.7e+02   -3.5   0.0   838   862   905   929   867   934 0.55 -
augustus_predicted_3512 -            510 160593at2759         -           1419   0.00014   18.8   1.1   1   2     0.023        16    2.1   0.0   989  1088    72   175    51   177 0.67 -
augustus_predicted_3512 -            510 160593at2759         -           1419   0.00014   18.8   1.1   2   2   5.7e-06    0.0039   14.0   0.2   694   867   187   359   179   370 0.77 -
augustus_predicted_4820 -            218 160593at2759         -           1419    0.0011   15.9   0.0   1   1     2e-06    0.0014   15.6   0.0   694   760   105   172    79   191 0.80 -
