#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_1359 -            546 814241at2759         -            325   2.9e-73  245.6   0.4   1   5   7.3e-16   5.5e-13   47.5   0.0     1    51    27    86    27    95 0.80 -
augustus_predicted_1359 -            546 814241at2759         -            325   2.9e-73  245.6   0.4   2   5   2.9e-41   2.2e-38  131.0   0.0    49   211   116   318   107   333 0.78 -
augustus_predicted_1359 -            546 814241at2759         -            325   2.9e-73  245.6   0.4   3   5   8.6e-08   6.5e-05   21.0   0.0   208   236   337   366   329   380 0.86 -
augustus_predicted_1359 -            546 814241at2759         -            325   2.9e-73  245.6   0.4   4   5     0.016        12    3.7   0.0   237   268   389   420   387   433 0.76 -
augustus_predicted_1359 -            546 814241at2759         -            325   2.9e-73  245.6   0.4   5   5     9e-11   6.7e-08   30.8   0.0   286   324   497   535   471   536 0.84 -
augustus_predicted_5637 -            322 814241at2759         -            325    0.0013   16.7   0.2   1   2   4.1e-06    0.0031   15.5   0.1    58   102    93   141    84   158 0.77 -
augustus_predicted_5637 -            322 814241at2759         -            325    0.0013   16.7   0.2   2   2       1.1   8.5e+02   -2.4   0.0   112   143   190   221   181   227 0.78 -
augustus_predicted_342  -            289 814241at2759         -            325    0.0017   16.3   0.0   1   1   4.8e-06    0.0036   15.3   0.0    76   111     6    42     5    46 0.84 -
augustus_predicted_4976 -           1103 814241at2759         -            325    0.0036   15.3   0.0   1   3    0.0089       6.7    4.5   0.0    71    98   511   538   497   557 0.84 -
augustus_predicted_4976 -           1103 814241at2759         -            325    0.0036   15.3   0.0   2   3   0.00097      0.72    7.7   0.0    72    96   755   779   745   792 0.82 -
augustus_predicted_4976 -           1103 814241at2759         -            325    0.0036   15.3   0.0   3   3       1.9   1.5e+03   -3.1   0.0   179   206   995  1022   988  1025 0.67 -
augustus_predicted_2705 -            349 814241at2759         -            325     0.025   12.5   0.0   1   1   5.9e-05     0.044   11.7   0.0    77   120     6    51     4    60 0.86 -
augustus_predicted_7928 -            721 814241at2759         -            325     0.033   12.1   0.0   1   1   9.7e-05     0.073   11.0   0.0    75   107   481   513   475   536 0.85 -
augustus_predicted_5735 -            836 814241at2759         -            325     0.048   11.6   0.0   1   2   0.00021      0.16    9.9   0.0    75    97   347   369   335   401 0.86 -
augustus_predicted_5735 -            836 814241at2759         -            325     0.048   11.6   0.0   2   2       1.2   9.1e+02   -2.5   0.0   286   313   691   718   687   721 0.90 -
augustus_predicted_6003 -            751 814241at2759         -            325     0.063   11.2   0.1   1   2     0.067        50    1.7   0.0    71    95   222   246   196   265 0.78 -
augustus_predicted_6003 -            751 814241at2759         -            325     0.063   11.2   0.1   2   2     0.002       1.5    6.7   0.0    75    94   559   578   551   581 0.91 -
augustus_predicted_3257 -            535 814241at2759         -            325     0.065   11.1   0.0   1   1   0.00015      0.11   10.4   0.0    74   186   102   207    85   225 0.76 -
augustus_predicted_1398 -            932 814241at2759         -            325     0.068   11.1   0.1   1   2      0.22   1.6e+02   -0.0   0.0    86   123   233   270   228   280 0.85 -
augustus_predicted_1398 -            932 814241at2759         -            325     0.068   11.1   0.1   2   2    0.0007      0.53    8.2   0.0    67    95   473   501   461   512 0.81 -
augustus_predicted_1506 -           1472 814241at2759         -            325      0.07   11.1   0.0   1   2   0.00088      0.66    7.8   0.0    77   107   659   689   657   716 0.83 -
augustus_predicted_1506 -           1472 814241at2759         -            325      0.07   11.1   0.0   2   2      0.18   1.4e+02    0.2   0.0    72    92  1257  1277  1245  1298 0.81 -
augustus_predicted_2903 -           1547 814241at2759         -            325     0.079   10.9   0.2   1   2     0.021        16    3.3   0.1    76    95   621   640   608   656 0.83 -
augustus_predicted_2903 -           1547 814241at2759         -            325     0.079   10.9   0.2   2   2    0.0072       5.4    4.8   0.0    71    94  1214  1237  1206  1253 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/814241at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/814241at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/814241at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246
# Date:            Sat Aug 24 02:32:00 2024
# [ok]
