#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_3586 -            732 1479417at2759        -            177   3.7e-87  289.4   6.4   1   4   4.1e-54   6.4e-52  174.6   0.1     1   168    41   215    41   221 0.92 -
augustus_predicted_3586 -            732 1479417at2759        -            177   3.7e-87  289.4   6.4   2   4   8.6e-20   1.4e-17   62.8   0.6    84   167   223   307   217   315 0.90 -
augustus_predicted_3586 -            732 1479417at2759        -            177   3.7e-87  289.4   6.4   3   4   2.6e-08   4.1e-06   25.4   0.0    72   137   314   378   307   389 0.83 -
augustus_predicted_3586 -            732 1479417at2759        -            177   3.7e-87  289.4   6.4   4   4   5.8e-09   9.2e-07   27.5   0.0   118   168   412   462   399   468 0.82 -
augustus_predicted_4781 -            352 1479417at2759        -            177   1.9e-85  283.8   0.3   1   1   1.5e-87   2.4e-85  283.4   0.3     1   177    12   198    12   198 0.94 -
augustus_predicted_472  -            910 1479417at2759        -            177   3.4e-43  146.2   0.0   1   2   4.5e-35   7.2e-33  112.5   0.0     3   163    91   264    89   274 0.89 -
augustus_predicted_472  -            910 1479417at2759        -            177   3.4e-43  146.2   0.0   2   2   3.6e-10   5.7e-08   31.4   0.0     2    77   309   378   308   386 0.94 -
augustus_predicted_1109 -            819 1479417at2759        -            177   4.1e-39  132.9   1.7   1   5     2e-07   3.2e-05   22.5   0.0    84   165     4    81     1    91 0.84 -
augustus_predicted_1109 -            819 1479417at2759        -            177   4.1e-39  132.9   1.7   2   5   5.7e-13   8.9e-11   40.6   0.0    76   162   287   375   281   388 0.84 -
augustus_predicted_1109 -            819 1479417at2759        -            177   4.1e-39  132.9   1.7   3   5      0.13        20    3.6   0.0     7    78   483   548   477   554 0.67 -
augustus_predicted_1109 -            819 1479417at2759        -            177   4.1e-39  132.9   1.7   4   5   1.9e-09     3e-07   29.1   0.0    79   168   587   684   584   695 0.74 -
augustus_predicted_1109 -            819 1479417at2759        -            177   4.1e-39  132.9   1.7   5   5   7.5e-10   1.2e-07   30.4   0.0     4    97   699   792   696   796 0.79 -
augustus_predicted_5992 -            724 1479417at2759        -            177   2.8e-35  120.4   0.0   1   4   2.3e-17   3.6e-15   54.9   0.0    80   162    33   117    24   126 0.85 -
augustus_predicted_5992 -            724 1479417at2759        -            177   2.8e-35  120.4   0.0   2   4   1.1e-08   1.7e-06   26.6   0.0    80   164   146   231   127   243 0.81 -
augustus_predicted_5992 -            724 1479417at2759        -            177   2.8e-35  120.4   0.0   3   4   2.2e-08   3.5e-06   25.6   0.0    80   141   305   368   300   374 0.82 -
augustus_predicted_5992 -            724 1479417at2759        -            177   2.8e-35  120.4   0.0   4   4     0.009       1.4    7.3   0.0    36    67   577   608   571   634 0.79 -
augustus_predicted_6437 -            393 1479417at2759        -            177   3.4e-32  110.3   0.0   1   2   2.5e-22   3.9e-20   71.1   0.0     2   163    65   242    64   245 0.84 -
augustus_predicted_6437 -            393 1479417at2759        -            177   3.4e-32  110.3   0.0   2   2     2e-11   3.1e-09   35.5   0.0    69   164   271   362   267   367 0.87 -
augustus_predicted_5474 -            524 1479417at2759        -            177   1.7e-31  108.0   0.0   1   2   6.5e-20     1e-17   63.2   0.1    77   169   270   363   244   371 0.88 -
augustus_predicted_5474 -            524 1479417at2759        -            177   1.7e-31  108.0   0.0   2   2   1.5e-13   2.4e-11   42.4   0.0     2    76   384   458   378   471 0.73 -
