#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_3305 -            919 598949at2759         -            402  2.7e-113  377.9  14.0   1   6     2e-94   3.5e-91  305.1   1.5     4   239    60   324    57   329 0.93 -
augustus_predicted_3305 -            919 598949at2759         -            402  2.7e-113  377.9  14.0   2   6   1.5e-11   2.8e-08   32.1   0.0   238   275   363   401   360   409 0.91 -
augustus_predicted_3305 -            919 598949at2759         -            402  2.7e-113  377.9  14.0   3   6   0.00026      0.46    8.3   0.3   274   303   424   453   419   467 0.88 -
augustus_predicted_3305 -            919 598949at2759         -            402  2.7e-113  377.9  14.0   4   6   0.00026      0.47    8.3   0.0   294   344   465   528   452   547 0.66 -
augustus_predicted_3305 -            919 598949at2759         -            402  2.7e-113  377.9  14.0   5   6   0.00012      0.22    9.4   0.1   334   378   545   590   534   595 0.78 -
augustus_predicted_3305 -            919 598949at2759         -            402  2.7e-113  377.9  14.0   6   6   2.1e-07   0.00038   18.5   0.0   361   395   603   637   598   641 0.88 -
augustus_predicted_8563 -           1394 598949at2759         -            402   5.4e-22   77.2   3.7   1   1   4.7e-24   8.5e-21   73.3   3.7     7   288   581   912   578   944 0.72 -
augustus_predicted_3393 -            839 598949at2759         -            402   5.8e-21   73.8   6.6   1   3   7.9e-05      0.14   10.0   0.0     7    84   119   202   117   208 0.83 -
augustus_predicted_3393 -            839 598949at2759         -            402   5.8e-21   73.8   6.6   2   3   1.5e-20   2.8e-17   61.7   1.6   109   247   250   404   243   495 0.68 -
augustus_predicted_3393 -            839 598949at2759         -            402   5.8e-21   73.8   6.6   3   3     0.019        35    2.1   0.0   295   362   512   579   502   597 0.78 -
augustus_predicted_387  -            950 598949at2759         -            402   0.00013   19.9   6.8   1   1   1.1e-06     0.002   16.1   6.8   187   243   312   368   144   468 0.68 -
augustus_predicted_6487 -           1264 598949at2759         -            402    0.0029   15.5   2.2   1   4     0.011        19    2.9   0.0    48   130   393   484   357   485 0.73 -
augustus_predicted_6487 -           1264 598949at2759         -            402    0.0029   15.5   2.2   2   4    0.0033       5.9    4.7   0.0   185   224   479   518   472   524 0.87 -
augustus_predicted_6487 -           1264 598949at2759         -            402    0.0029   15.5   2.2   3   4    0.0015       2.8    5.7   0.1   171   219  1078  1126  1065  1138 0.86 -
augustus_predicted_6487 -           1264 598949at2759         -            402    0.0029   15.5   2.2   4   4      0.14   2.5e+02   -0.7   0.0    59   106  1141  1187  1127  1219 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/598949at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/598949at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/598949at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246
# Date:            Sat Aug 24 02:31:58 2024
# [ok]
