#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_6466 -            507 858842at2759         -            236     3e-78  261.7  37.0   1   4   9.2e-34   2.2e-31  108.2   1.1     1    71    22    92    22    94 0.98 -
augustus_predicted_6466 -            507 858842at2759         -            236     3e-78  261.7  37.0   2   4   4.7e-36   1.1e-33  115.7   3.6    81   212   130   276   101   284 0.87 -
augustus_predicted_6466 -            507 858842at2759         -            236     3e-78  261.7  37.0   3   4   9.1e-13   2.2e-10   39.5   9.4   177   235   290   349   268   350 0.79 -
augustus_predicted_6466 -            507 858842at2759         -            236     3e-78  261.7  37.0   4   4   0.00022     0.053   12.1   2.4   176   220   461   504   424   507 0.76 -
augustus_predicted_8441 -            447 858842at2759         -            236   6.6e-30  103.4  14.3   1   1   2.7e-32   6.6e-30  103.4  14.3     2   196   100   304    99   312 0.88 -
augustus_predicted_2498 -            377 858842at2759         -            236   4.9e-24   84.2   2.9   1   1   2.9e-26   7.1e-24   83.7   2.9     3    67     6    69     4    72 0.94 -
augustus_predicted_7176 -            412 858842at2759         -            236   7.7e-23   80.3   0.1   1   1   5.4e-25   1.3e-22   79.6   0.1     3    69     6    71     4    75 0.92 -
augustus_predicted_3410 -            549 858842at2759         -            236   9.5e-23   80.0   0.2   1   2       5.1   1.2e+03   -2.2   0.1   155   184   333   362   290   371 0.62 -
augustus_predicted_3410 -            549 858842at2759         -            236   9.5e-23   80.0   0.2   2   2   3.9e-25   9.5e-23   80.0   0.2     2    70   408   475   407   484 0.92 -
augustus_predicted_8234 -            421 858842at2759         -            236   7.8e-22   77.0   0.8   1   1   6.2e-24   1.5e-21   76.1   0.8     6    68    13    76     9    80 0.92 -
augustus_predicted_5889 -            349 858842at2759         -            236   2.6e-21   75.3   0.1   1   1   1.7e-23   4.2e-21   74.6   0.1     3    67    47   109    45   118 0.94 -
augustus_predicted_6560 -            466 858842at2759         -            236   7.3e-21   73.8   0.0   1   2     3e-23   7.3e-21   73.8   0.0     2    72     5    74     4    88 0.93 -
augustus_predicted_6560 -            466 858842at2759         -            236   7.3e-21   73.8   0.0   2   2       4.3     1e+03   -2.0   1.1   165   191   182   208   174   237 0.64 -
augustus_predicted_4346 -            299 858842at2759         -            236   1.5e-20   72.8  11.2   1   1   1.2e-22   2.9e-20   71.9  11.2     2   195    19   217    18   238 0.71 -
augustus_predicted_662  -            837 858842at2759         -            236   4.9e-20   71.1   0.7   1   1   4.1e-22     1e-19   70.1   0.7     2    69     8    75     7    81 0.96 -
augustus_predicted_6475 -            487 858842at2759         -            236   6.2e-20   70.8   0.3   1   1   5.8e-22   1.4e-19   69.6   0.0     2    81   370   452   369   464 0.89 -
