#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_4409 -           1248 687505at2759         -            225   1.4e-51  174.3  17.6   1   6   4.7e-29   1.7e-26   92.2   0.5     1    72   703   778   703   789 0.90 -
augustus_predicted_4409 -           1248 687505at2759         -            225   1.4e-51  174.3  17.6   2   6   5.6e-07    0.0002   20.0   0.1    76   127   811   869   799   871 0.80 -
augustus_predicted_4409 -           1248 687505at2759         -            225   1.4e-51  174.3  17.6   3   6   6.4e-05     0.023   13.3   2.0   101   124   868   893   864   900 0.83 -
augustus_predicted_4409 -           1248 687505at2759         -            225   1.4e-51  174.3  17.6   4   6   4.6e-09   1.7e-06   26.8   0.0   110   165   893   954   892   958 0.84 -
augustus_predicted_4409 -           1248 687505at2759         -            225   1.4e-51  174.3  17.6   5   6   3.4e-08   1.2e-05   24.0   0.0   158   195   969  1008   956  1031 0.76 -
augustus_predicted_4409 -           1248 687505at2759         -            225   1.4e-51  174.3  17.6   6   6    0.0074       2.7    6.5   0.0   199   221  1040  1061  1034  1065 0.80 -
augustus_predicted_7176 -            412 687505at2759         -            225   2.7e-37  127.5   7.4   1   3   2.1e-24   7.5e-22   77.0   0.0     4    70     6    76     3    95 0.92 -
augustus_predicted_7176 -            412 687505at2759         -            225   2.7e-37  127.5   7.4   2   3     0.011       3.9    6.0   0.5    81   111   118   148   112   196 0.79 -
augustus_predicted_7176 -            412 687505at2759         -            225   2.7e-37  127.5   7.4   3   3   1.2e-14   4.2e-12   45.1   0.4   115   220   201   342   194   346 0.74 -
augustus_predicted_8234 -            421 687505at2759         -            225   4.6e-31  107.1   5.7   1   3   3.6e-19   1.3e-16   59.9   0.1     3    68     9    80     7    90 0.85 -
augustus_predicted_8234 -            421 687505at2759         -            225   4.6e-31  107.1   5.7   2   3   0.00097      0.35    9.4   0.1    81   127   125   179   121   185 0.67 -
augustus_predicted_8234 -            421 687505at2759         -            225   4.6e-31  107.1   5.7   3   3   2.4e-12   8.6e-10   37.5   0.1   114   202   208   314   184   357 0.75 -
augustus_predicted_2498 -            377 687505at2759         -            225   3.8e-28   97.6   6.8   1   2   6.5e-24   2.3e-21   75.4   3.4     3    68     5    74     3    77 0.90 -
augustus_predicted_2498 -            377 687505at2759         -            225   3.8e-28   97.6   6.8   2   2   2.3e-07   8.1e-05   21.3   0.1   122   200   233   326   202   369 0.70 -
augustus_predicted_4389 -           1550 687505at2759         -            225   3.4e-22   78.1   5.9   1   5   2.5e-21   8.9e-19   66.9   0.4     4    71    83   153    80   159 0.92 -
augustus_predicted_4389 -           1550 687505at2759         -            225   3.4e-22   78.1   5.9   2   5         1   3.7e+02   -0.5   0.2    77   124   221   276   212   285 0.66 -
augustus_predicted_4389 -           1550 687505at2759         -            225   3.4e-22   78.1   5.9   3   5    0.0029         1    7.8   0.0   116   203   307   420   278   425 0.72 -
augustus_predicted_4389 -           1550 687505at2759         -            225   3.4e-22   78.1   5.9   4   5       3.7   1.3e+03   -2.3   0.0   206   219   444   457   436   463 0.82 -
augustus_predicted_4389 -           1550 687505at2759         -            225   3.4e-22   78.1   5.9   5   5      0.41   1.5e+02    0.8   0.0   157   201  1170  1219  1163  1269 0.79 -
augustus_predicted_6560 -            466 687505at2759         -            225   2.6e-21   75.2   0.0   1   1   1.3e-23   4.7e-21   74.4   0.0     3    70     5    76     3   130 0.87 -
augustus_predicted_3410 -            549 687505at2759         -            225   3.3e-21   74.9   0.9   1   1   1.7e-23   6.2e-21   74.0   0.9     3    68   408   476   406   486 0.87 -
augustus_predicted_5889 -            349 687505at2759         -            225   9.9e-19   66.8   0.1   1   1   4.3e-21   1.5e-18   66.2   0.1     2    67    45   113    44   122 0.93 -
augustus_predicted_6475 -            487 687505at2759         -            225   1.6e-17   62.8   0.7   1   1   7.3e-20   2.6e-17   62.1   0.7     2    64   369   439   368   457 0.83 -
augustus_predicted_4346 -            299 687505at2759         -            225   2.7e-16   58.8   0.8   1   1     1e-18   3.6e-16   58.4   0.5     3    70    19    92    17   191 0.92 -
