#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_8330 -            686 341721at2759         -            387   1.6e-92  309.4  15.7   1   4   3.1e-39     7e-36  122.9   5.6    11   192   113   343   109   359 0.75 -
augustus_predicted_8330 -            686 341721at2759         -            387   1.6e-92  309.4  15.7   2   4   4.5e-37     1e-33  115.8   1.3   173   264   359   453   349   457 0.93 -
augustus_predicted_8330 -            686 341721at2759         -            387   1.6e-92  309.4  15.7   3   4   5.7e-10   1.3e-06   26.6   0.0   256   299   472   522   465   536 0.87 -
augustus_predicted_8330 -            686 341721at2759         -            387   1.6e-92  309.4  15.7   4   4   1.5e-14   3.4e-11   41.6   0.0   293   385   564   676   547   678 0.80 -
augustus_predicted_1823 -            551 341721at2759         -            387   2.7e-10   38.7   1.6   1   3      0.16   3.7e+02   -1.3   0.0    16    57    53    93    40   126 0.73 -
augustus_predicted_1823 -            551 341721at2759         -            387   2.7e-10   38.7   1.6   2   3   2.2e-06     0.005   14.8   0.3   248   344   301   408   265   431 0.79 -
augustus_predicted_1823 -            551 341721at2759         -            387   2.7e-10   38.7   1.6   3   3   2.2e-08     5e-05   21.3   0.0   349   385   438   474   430   476 0.91 -
augustus_predicted_363  -           1109 341721at2759         -            387   5.1e-05   21.3   1.3   1   2    0.0014       3.1    5.6   0.3   259   341   647   740   606   765 0.50 -
augustus_predicted_363  -           1109 341721at2759         -            387   5.1e-05   21.3   1.3   2   2   4.2e-06    0.0096   13.8   0.0   350   387   792   829   788   829 0.90 -
augustus_predicted_3036 -            696 341721at2759         -            387    0.0067   14.3   0.1   1   1   5.2e-06     0.012   13.5   0.1   177   229   579   631   576   644 0.92 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/341721at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/341721at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/341721at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246
# Date:            Sat Aug 24 02:31:58 2024
# [ok]
