#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_2509 -            478 671536at2759         -            369  1.3e-155  516.9   5.1   1   2   1.1e-22   7.1e-20   70.3   0.5     7   100    27   139    21   146 0.84 -
augustus_predicted_2509 -            478 671536at2759         -            369  1.3e-155  516.9   5.1   2   2  5.7e-137  3.7e-134  446.4   0.4    96   369   155   472   141   472 0.92 -
augustus_predicted_1118 -            323 671536at2759         -            369   3.3e-70  235.9   0.0   1   1   6.8e-73   4.4e-70  235.5   0.0   132   354    50   283    36   288 0.90 -
augustus_predicted_4195 -            329 671536at2759         -            369   8.6e-70  234.6   0.0   1   1   1.6e-72   1.1e-69  234.3   0.0   140   359    71   302    46   310 0.89 -
augustus_predicted_1356 -            320 671536at2759         -            369   3.3e-61  206.3   0.1   1   1   6.7e-64   4.3e-61  205.9   0.1   133   356    45   280    30   284 0.87 -
augustus_predicted_6067 -            557 671536at2759         -            369   3.8e-61  206.1   0.0   1   1   9.3e-64     6e-61  205.5   0.0   132   356    99   347    91   357 0.84 -
augustus_predicted_3794 -            512 671536at2759         -            369   4.3e-61  205.9   0.0   1   1   9.7e-64   6.2e-61  205.4   0.0   130   354   230   465   220   469 0.89 -
augustus_predicted_1418 -            426 671536at2759         -            369   3.6e-57  193.0   0.1   1   2   2.1e-30   1.4e-27   95.7   0.1   141   241    46   153    32   156 0.87 -
augustus_predicted_1418 -            426 671536at2759         -            369   3.6e-57  193.0   0.1   2   2     3e-30   1.9e-27   95.2   0.0   243   354   246   361   241   367 0.91 -
augustus_predicted_1023 -            393 671536at2759         -            369   5.5e-55  185.8   0.0   1   2   9.1e-10   5.8e-07   27.8   0.0   116   162    38    83    24    90 0.76 -
augustus_predicted_1023 -            393 671536at2759         -            369   5.5e-55  185.8   0.0   2   2     1e-48   6.4e-46  156.0   0.0   167   355   158   360   150   369 0.87 -
augustus_predicted_6404 -            575 671536at2759         -            369   1.8e-10   39.3   9.8   1   3     2e-07   0.00013   20.1   0.2     5    53    18    72    13   118 0.83 -
augustus_predicted_6404 -            575 671536at2759         -            369   1.8e-10   39.3   9.8   2   3     0.019        12    3.7   0.2    85   112   264   292   239   382 0.70 -
augustus_predicted_6404 -            575 671536at2759         -            369   1.8e-10   39.3   9.8   3   3   1.6e-07    0.0001   20.4   0.6    20    88   424   496   406   525 0.73 -
augustus_predicted_3410 -            549 671536at2759         -            369   2.6e-09   35.6   6.2   1   3   4.7e-06     0.003   15.6   0.1     5    86    68   163    64   185 0.65 -
augustus_predicted_3410 -            549 671536at2759         -            369   2.6e-09   35.6   6.2   2   3     0.047        31    2.4   0.1    73    99   282   308   270   324 0.78 -
augustus_predicted_3410 -            549 671536at2759         -            369   2.6e-09   35.6   6.2   3   3   1.3e-07   8.5e-05   20.7   1.9     2    74   296   379   289   410 0.66 -
augustus_predicted_8850 -            632 671536at2759         -            369   2.7e-05   22.3   5.0   1   3   7.4e-07   0.00048   18.2   0.2     5    60   157   217   153   233 0.82 -
augustus_predicted_8850 -            632 671536at2759         -            369   2.7e-05   22.3   5.0   2   3      0.02        13    3.6   0.0    21    67   212   257   208   272 0.83 -
augustus_predicted_8850 -            632 671536at2759         -            369   2.7e-05   22.3   5.0   3   3     0.031        20    3.0   0.5    20    62   416   458   397   521 0.59 -
augustus_predicted_4662 -            293 671536at2759         -            369    0.0023   16.0   0.3   1   1     5e-06    0.0032   15.5   0.3     7    48    20    67    14   102 0.83 -
augustus_predicted_288  -            347 671536at2759         -            369     0.013   13.5   0.2   1   1   3.1e-05      0.02   12.9   0.2     5    60   119   180   115   197 0.84 -
augustus_predicted_8003 -            422 671536at2759         -            369      0.03   12.3   0.2   1   1   7.4e-05     0.048   11.6   0.2    17    63   171   222   164   265 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/671536at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/671536at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/671536at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246
# Date:            Sat Aug 24 02:32:01 2024
# [ok]
