#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_3896 -           1259 369837at2759         -            388   1.1e-92  309.9  21.5   1   6   3.7e-12   4.1e-09   34.8   0.0     1    40    51    90    51    91 0.97 -
augustus_predicted_3896 -           1259 369837at2759         -            388   1.1e-92  309.9  21.5   2   6   1.6e-58   1.8e-55  187.4   0.5    38   239   109   342   101   344 0.80 -
augustus_predicted_3896 -           1259 369837at2759         -            388   1.1e-92  309.9  21.5   3   6   1.6e-23   1.8e-20   72.2   3.4   209   283   341   417   327   440 0.86 -
augustus_predicted_3896 -           1259 369837at2759         -            388   1.1e-92  309.9  21.5   4   6     1e-06    0.0012   16.8   0.0   295   342   531   581   513   610 0.78 -
augustus_predicted_3896 -           1259 369837at2759         -            388   1.1e-92  309.9  21.5   5   6    0.0007      0.79    7.5   0.2   356   384   640   668   613   672 0.85 -
augustus_predicted_3896 -           1259 369837at2759         -            388   1.1e-92  309.9  21.5   6   6       0.1   1.1e+02    0.4   0.4   375   388   680   693   674   693 0.88 -
augustus_predicted_585  -            564 369837at2759         -            388   6.5e-12   44.0   1.3   1   2      0.43   4.8e+02   -1.7   0.0     1    25    41    65    41    71 0.91 -
augustus_predicted_585  -            564 369837at2759         -            388   6.5e-12   44.0   1.3   2   2   4.8e-14   5.4e-11   41.0   2.5   209   279   448   519   429   535 0.84 -
augustus_predicted_7869 -            670 369837at2759         -            388   6.1e-11   40.8   1.6   1   4     0.016        17    3.1   0.0     3    29   340   366   338   377 0.83 -
augustus_predicted_7869 -            670 369837at2759         -            388   6.1e-11   40.8   1.6   2   4    0.0071       7.9    4.2   0.0    50    88   409   446   406   494 0.84 -
augustus_predicted_7869 -            670 369837at2759         -            388   6.1e-11   40.8   1.6   3   4   1.7e-10   1.9e-07   29.3   0.6   210   283   568   644   556   650 0.87 -
augustus_predicted_7869 -            670 369837at2759         -            388   6.1e-11   40.8   1.6   4   4    0.0016       1.8    6.3   0.1   209   255   619   666   617   668 0.60 -
augustus_predicted_2183 -            439 369837at2759         -            388   2.5e-07   28.9   3.1   1   4     0.078        88    0.8   0.0     2    41    48    88    47    91 0.88 -
augustus_predicted_2183 -            439 369837at2759         -            388   2.5e-07   28.9   3.1   2   4     0.057        64    1.2   0.0    55   109   126   185   118   202 0.70 -
augustus_predicted_2183 -            439 369837at2759         -            388   2.5e-07   28.9   3.1   3   4   3.8e-07   0.00043   18.3   0.0   210   277   313   382   303   390 0.82 -
augustus_predicted_2183 -            439 369837at2759         -            388   2.5e-07   28.9   3.1   4   4    0.0033       3.7    5.3   0.6   216   246   392   423   385   436 0.73 -
augustus_predicted_5318 -            212 369837at2759         -            388     4e-06   24.9   0.3   1   1   4.9e-09   5.5e-06   24.5   0.3   228   279   119   172    96   186 0.85 -
augustus_predicted_7361 -            222 369837at2759         -            388    0.0026   15.7   2.1   1   2      0.44     5e+02   -1.7   0.0   228   241   124   137   101   141 0.77 -
augustus_predicted_7361 -            222 369837at2759         -            388    0.0026   15.7   2.1   2   2   3.8e-06    0.0042   15.0   1.6   207   259   142   194   131   199 0.75 -
augustus_predicted_6519 -            233 369837at2759         -            388     0.049   11.5   1.0   1   2     0.034        39    2.0   0.0   209   242   101   137    91   148 0.69 -
augustus_predicted_6519 -            233 369837at2759         -            388     0.049   11.5   1.0   2   2   0.00046      0.52    8.1   0.6   210   241   158   190   133   213 0.59 -
augustus_predicted_5118 -            244 369837at2759         -            388     0.095   10.5   1.0   1   2      0.01        11    3.7   0.1   208   240   105   140    94   146 0.56 -
augustus_predicted_5118 -            244 369837at2759         -            388     0.095   10.5   1.0   2   2    0.0026         3    5.6   0.1   235   260   167   193   161   209 0.57 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/369837at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/369837at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/369837at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/b283acc0-5629-444b-ad7a-7147f201d246
# Date:            Sat Aug 24 02:31:59 2024
# [ok]
