#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_2690 -            817 1112002at2759        -            550  1.9e-119  397.8   6.4   1   3   7.2e-20   4.6e-18   63.2   0.0    29   195    69   281    63   320 0.77 -
augustus_predicted_2690 -            817 1112002at2759        -            550  1.9e-119  397.8   6.4   2   3   8.4e-91   5.4e-89  297.3   0.7   186   490   324   704   258   710 0.82 -
augustus_predicted_2690 -            817 1112002at2759        -            550  1.9e-119  397.8   6.4   3   3   2.3e-10   1.5e-08   31.8   0.2   490   549   739   808   716   809 0.75 -
augustus_predicted_2612 -            943 1112002at2759        -            550   2.8e-58  196.0  21.6   1   3   1.4e-19   8.9e-18   62.3   7.2   299   435    85   230    77   255 0.86 -
augustus_predicted_2612 -            943 1112002at2759        -            550   2.8e-58  196.0  21.6   2   3   1.1e-12   7.1e-11   39.5   0.4   325   437   385   502   380   505 0.86 -
augustus_predicted_2612 -            943 1112002at2759        -            550   2.8e-58  196.0  21.6   3   3   2.4e-32   1.6e-30  104.4   3.0   244   452   487   702   486   713 0.83 -
augustus_predicted_4249 -            515 1112002at2759        -            550   7.8e-47  158.2  21.4   1   3   9.8e-14   6.3e-12   43.0   0.6   325   418   137   233   128   237 0.76 -
augustus_predicted_4249 -            515 1112002at2759        -            550   7.8e-47  158.2  21.4   2   3   8.3e-20   5.4e-18   63.0   4.8   289   421   182   327   181   365 0.82 -
augustus_predicted_4249 -            515 1112002at2759        -            550   7.8e-47  158.2  21.4   3   3   1.7e-24   1.1e-22   78.5   2.2   304   426   370   498   363   514 0.78 -
augustus_predicted_1845 -            889 1112002at2759        -            550   2.2e-41  140.2   0.0   1   4   6.7e-07   4.3e-05   20.4   0.0   334   423    16   106     5   109 0.93 -
augustus_predicted_1845 -            889 1112002at2759        -            550   2.2e-41  140.2   0.0   2   4   5.1e-14   3.3e-12   43.9   0.0   285   363    89   173    88   177 0.89 -
augustus_predicted_1845 -            889 1112002at2759        -            550   2.2e-41  140.2   0.0   3   4   6.7e-28   4.3e-26   89.7   0.0   274   427   111   283   108   287 0.85 -
augustus_predicted_1845 -            889 1112002at2759        -            550   2.2e-41  140.2   0.0   4   4       7.7     5e+02   -2.9   0.0   387   419   444   477   442   484 0.86 -
augustus_predicted_4531 -            798 1112002at2759        -            550   7.9e-39  131.8   3.3   1   3   0.00075     0.048   10.3   0.0   286   321   459   494   455   502 0.88 -
augustus_predicted_4531 -            798 1112002at2759        -            550   7.9e-39  131.8   3.3   2   3   9.4e-19     6e-17   59.5   0.2   288   374   520   611   512   612 0.88 -
augustus_predicted_4531 -            798 1112002at2759        -            550   7.9e-39  131.8   3.3   3   3   3.8e-20   2.4e-18   64.1   0.1   290   407   606   729   597   736 0.89 -
augustus_predicted_4239 -            923 1112002at2759        -            550     1e-38  131.4  11.7   1   6     0.087       5.6    3.5   0.0   291   362    53   126    45   131 0.81 -
augustus_predicted_4239 -            923 1112002at2759        -            550     1e-38  131.4  11.7   2   6   2.1e-10   1.4e-08   32.0   0.7   326   403   141   222   137   237 0.85 -
augustus_predicted_4239 -            923 1112002at2759        -            550     1e-38  131.4  11.7   3   6      0.16        10    2.6   0.0   333   413   262   344   250   351 0.80 -
augustus_predicted_4239 -            923 1112002at2759        -            550     1e-38  131.4  11.7   4   6   1.9e-17   1.2e-15   55.2   0.3   292   402   301   417   291   429 0.84 -
augustus_predicted_4239 -            923 1112002at2759        -            550     1e-38  131.4  11.7   5   6   7.5e-14   4.8e-12   43.3   0.1   296   415   433   558   427   562 0.84 -
augustus_predicted_4239 -            923 1112002at2759        -            550     1e-38  131.4  11.7   6   6       5.5   3.6e+02   -2.4   0.0   334   363   681   709   680   711 0.76 -
augustus_predicted_5015 -            303 1112002at2759        -            550   2.6e-38  130.1   8.1   1   2   1.8e-23   1.2e-21   75.1   0.1   272   416     2   160     1   180 0.83 -
augustus_predicted_5015 -            303 1112002at2759        -            550   2.6e-38  130.1   8.1   2   2     2e-17   1.3e-15   55.1   3.4   287   373   201   293   192   300 0.90 -
augustus_predicted_3655 -            640 1112002at2759        -            550   2.6e-37  126.7   8.8   1   3   1.4e-14   9.1e-13   45.7   0.1   299   378   306   388   294   392 0.78 -
augustus_predicted_3655 -            640 1112002at2759        -            550   2.6e-37  126.7   8.8   2   3   4.4e-16   2.8e-14   50.7   3.4   299   379   386   470   384   476 0.87 -
augustus_predicted_3655 -            640 1112002at2759        -            550   2.6e-37  126.7   8.8   3   3   7.1e-11   4.6e-09   33.5   0.0   344   411   523   589   518   594 0.91 -
