#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_4813 -           1312 179362at2759         -            938    4e-209  695.2 159.2   1   5   2.6e-96   3.5e-94  314.8   8.6     1   254     7   285     7   293 0.86 -
augustus_predicted_4813 -           1312 179362at2759         -            938    4e-209  695.2 159.2   2   5   7.4e-05      0.01   12.1  35.7   167   449   275   553   269   559 0.78 -
augustus_predicted_4813 -           1312 179362at2759         -            938    4e-209  695.2 159.2   3   5   9.1e-05     0.013   11.8  76.9   288   727   501   963   495   978 0.48 -
augustus_predicted_4813 -           1312 179362at2759         -            938    4e-209  695.2 159.2   4   5   1.9e-05    0.0026   14.1  16.8   657   746   979  1068   974  1082 0.87 -
augustus_predicted_4813 -           1312 179362at2759         -            938    4e-209  695.2 159.2   5   5  4.6e-108  6.3e-106  353.7   9.7   714   938  1062  1295  1059  1295 0.89 -
augustus_predicted_5008 -           1044 179362at2759         -            938     8e-10   35.7   6.9   1   5      0.38        53   -0.2   0.0    25    39   461   475   461   493 0.82 -
augustus_predicted_5008 -           1044 179362at2759         -            938     8e-10   35.7   6.9   2   5   3.2e-05    0.0044   13.4   0.0   864   901   551   588   550   614 0.82 -
augustus_predicted_5008 -           1044 179362at2759         -            938     8e-10   35.7   6.9   3   5   0.00041     0.057    9.7   0.0    25    60   699   730   687   785 0.88 -
augustus_predicted_5008 -           1044 179362at2759         -            938     8e-10   35.7   6.9   4   5     7e-05    0.0098   12.2   0.0   864   928   904   961   898   968 0.82 -
augustus_predicted_5008 -           1044 179362at2759         -            938     8e-10   35.7   6.9   5   5       4.6   6.4e+02   -3.7   2.0   516   541  1004  1029   986  1041 0.31 -
augustus_predicted_2711 -           1044 179362at2759         -            938   3.9e-09   33.4  10.4   1   5     0.081        11    2.1   0.1    25    40   461   476   461   497 0.82 -
augustus_predicted_2711 -           1044 179362at2759         -            938   3.9e-09   33.4  10.4   2   5   3.7e-05    0.0051   13.1   0.3   864   901   551   588   550   612 0.87 -
augustus_predicted_2711 -           1044 179362at2759         -            938   3.9e-09   33.4  10.4   3   5   0.00037     0.051    9.8   0.0    25    60   699   730   684   785 0.87 -
augustus_predicted_2711 -           1044 179362at2759         -            938   3.9e-09   33.4  10.4   4   5   9.1e-05     0.013   11.8   0.0   877   929   917   962   899   968 0.86 -
augustus_predicted_2711 -           1044 179362at2759         -            938   3.9e-09   33.4  10.4   5   5       9.6   1.3e+03   -4.8   2.0   396   411  1012  1027   987  1040 0.31 -
augustus_predicted_4025 -            594 179362at2759         -            938   5.2e-05   19.7  29.6   1   1   6.2e-07   8.6e-05   19.0  29.6   484   756    89   359    27   383 0.84 -
augustus_predicted_164  -           1790 179362at2759         -            938   0.00023   17.6 257.8   1   3   3.5e-05    0.0048   13.2  45.7   493   732   747   987   733   994 0.67 -
augustus_predicted_164  -           1790 179362at2759         -            938   0.00023   17.6 257.8   2   3    0.0031      0.43    6.8  70.9   498   761   969  1238   959  1242 0.82 -
augustus_predicted_164  -           1790 179362at2759         -            938   0.00023   17.6 257.8   3   3     0.026       3.6    3.7 132.0   180   698  1258  1774  1246  1788 0.70 -
augustus_predicted_3178 -           1196 179362at2759         -            938   0.00035   17.0  10.1   1   4      0.77   1.1e+02   -1.2   0.0    25    39   602   616   602   632 0.84 -
augustus_predicted_3178 -           1196 179362at2759         -            938   0.00035   17.0  10.1   2   4   0.00015      0.02   11.1   0.2   865   929   696   754   694   762 0.78 -
augustus_predicted_3178 -           1196 179362at2759         -            938   0.00035   17.0  10.1   3   4     0.022       3.1    3.9   0.2    26    54   845   869   843   874 0.85 -
augustus_predicted_3178 -           1196 179362at2759         -            938   0.00035   17.0  10.1   4   4    0.0062      0.86    5.8   0.0   876   901  1052  1077  1041  1101 0.82 -
augustus_predicted_3576 -            161 179362at2759         -            938    0.0013   15.1  35.2   1   1   1.2e-05    0.0017   14.7  35.2   581   734     5   152     1   161 0.32 -
augustus_predicted_2935 -            418 179362at2759         -            938    0.0014   15.0   6.2   1   1   1.2e-05    0.0017   14.8   6.2   621   707     4    90     1   148 0.93 -
augustus_predicted_618  -            229 179362at2759         -            938    0.0021   14.4  21.3   1   1   1.9e-05    0.0026   14.1  21.3   287   453    10   176     7   184 0.90 -
augustus_predicted_1608 -            224 179362at2759         -            938    0.0021   14.4  13.6   1   1     7e-06   0.00097   15.5  11.7   605   767    21   179    12   192 0.79 -
augustus_predicted_2660 -            695 179362at2759         -            938    0.0021   14.4   0.1   1   1   3.1e-05    0.0043   13.4   0.1   864   918   581   631   577   642 0.89 -
augustus_predicted_2575 -           1418 179362at2759         -            938    0.0031   13.9 125.5   1   4    0.0056      0.77    5.9   0.0     8    42   166   200   159   210 0.82 -
augustus_predicted_2575 -           1418 179362at2759         -            938    0.0031   13.9 125.5   2   4    0.0022      0.31    7.2  31.8   506   694   343   534   333   545 0.80 -
augustus_predicted_2575 -           1418 179362at2759         -            938    0.0031   13.9 125.5   3   4    0.0015      0.21    7.8  19.1   558   698   839   979   827  1024 0.70 -
augustus_predicted_2575 -           1418 179362at2759         -            938    0.0031   13.9 125.5   4   4    0.0028      0.39    6.9  29.4   172   429  1025  1283  1008  1297 0.79 -
augustus_predicted_2758 -            911 179362at2759         -            938    0.0039   13.5 154.5   1   3     0.047       6.5    2.9  60.2   503   759   112   372     4   377 0.79 -
augustus_predicted_2758 -            911 179362at2759         -            938    0.0039   13.5 154.5   2   3     7e-06   0.00097   15.5  50.2   500   753   382   630   373   633 0.83 -
augustus_predicted_2758 -            911 179362at2759         -            938    0.0039   13.5 154.5   3   3    0.0035      0.49    6.6  40.2   178   467   590   872   580   882 0.70 -
augustus_predicted_602  -            224 179362at2759         -            938    0.0055   13.0  11.7   1   1   4.9e-05    0.0068   12.7  11.7   232   430     8   204     2   207 0.92 -
augustus_predicted_2286 -            221 179362at2759         -            938    0.0067   12.7  13.2   1   1     6e-05    0.0084   12.4  13.2   556   669     8   124     2   143 0.58 -
augustus_predicted_1301 -            484 179362at2759         -            938    0.0078   12.5  68.7   1   2   0.00075       0.1    8.8  36.3   559   749    75   259     4   268 0.72 -
augustus_predicted_1301 -            484 179362at2759         -            938    0.0078   12.5  68.7   2   2   0.00073       0.1    8.8  25.5   179   316   266   405   263   414 0.81 -
augustus_predicted_4952 -            199 179362at2759         -            938    0.0096   12.2  45.9   1   1   0.00011     0.015   11.6  45.9   568   751     6   189     1   199 0.44 -
augustus_predicted_2671 -            114 179362at2759         -            938    0.0098   12.2   7.1   1   1     8e-05     0.011   12.0   7.1   307   409     3   107     1   111 0.70 -
augustus_predicted_2304 -            610 179362at2759         -            938      0.02   11.1  26.8   1   6       0.8   1.1e+02   -1.2   2.4   350   545    13    57     4    84 0.34 -
augustus_predicted_2304 -            610 179362at2759         -            938      0.02   11.1  26.8   2   6      0.14        19    1.3   0.0    25    40   112   127   112   137 0.76 -
augustus_predicted_2304 -            610 179362at2759         -            938      0.02   11.1  26.8   3   6    0.0047      0.65    6.2   0.3   864   901   234   271   233   300 0.83 -
