#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_5156 -            426 1001705at2759        -            270   1.5e-55  186.7   5.7   1   2   2.3e-18   2.1e-16   58.4   0.0     8   113    12   146     2   159 0.74 -
augustus_predicted_5156 -            426 1001705at2759        -            270   1.5e-55  186.7   5.7   2   2   8.3e-37   7.6e-35  118.9   6.6   114   269   173   377   168   378 0.78 -
augustus_predicted_2612 -            943 1001705at2759        -            270   8.2e-19   66.3  18.9   1   6         1        95    0.5   0.0    63    82    40    59    34    64 0.86 -
augustus_predicted_2612 -            943 1001705at2759        -            270   8.2e-19   66.3  18.9   2   6   2.8e-08   2.6e-06   25.3   0.3    26    78    90   151    81   167 0.86 -
augustus_predicted_2612 -            943 1001705at2759        -            270   8.2e-19   66.3  18.9   3   6     0.024       2.2    5.8   0.9    57    85   170   199   152   301 0.80 -
augustus_predicted_2612 -            943 1001705at2759        -            270   8.2e-19   66.3  18.9   4   6   0.00092     0.085   10.5   0.0    51    86   393   428   386   446 0.82 -
augustus_predicted_2612 -            943 1001705at2759        -            270   8.2e-19   66.3  18.9   5   6   4.4e-07   4.1e-05   21.4   0.1    20   217   433   647   427   651 0.72 -
augustus_predicted_2612 -            943 1001705at2759        -            270   8.2e-19   66.3  18.9   6   6   0.00029     0.027   12.1   0.1   145   220   615   701   610   712 0.73 -
augustus_predicted_4239 -            923 1001705at2759        -            270   3.2e-17   61.1  14.3   1  10     0.011         1    6.9   0.0    55    88    20    53    14   115 0.83 -
augustus_predicted_4239 -            923 1001705at2759        -            270   3.2e-17   61.1  14.3   2  10      0.81        74    0.9   0.0    28    83    68   130    53   145 0.61 -
augustus_predicted_4239 -            923 1001705at2759        -            270   3.2e-17   61.1  14.3   3  10   5.1e-05    0.0047   14.6   0.8    49    82   146   180   140   187 0.85 -
augustus_predicted_4239 -            923 1001705at2759        -            270   3.2e-17   61.1  14.3   4  10       1.4   1.3e+02    0.1   0.0   182   204   197   219   180   222 0.53 -
augustus_predicted_4239 -            923 1001705at2759        -            270   3.2e-17   61.1  14.3   5  10     0.095       8.7    3.9   0.0    21    64   264   317   257   341 0.67 -
augustus_predicted_4239 -            923 1001705at2759        -            270   3.2e-17   61.1  14.3   6  10   0.00081     0.075   10.7   0.1    51    81   347   378   307   386 0.70 -
augustus_predicted_4239 -            923 1001705at2759        -            270   3.2e-17   61.1  14.3   7  10    0.0052      0.47    8.0   0.0    49    91   387   430   382   439 0.81 -
augustus_predicted_4239 -            923 1001705at2759        -            270   3.2e-17   61.1  14.3   8  10       2.5   2.3e+02   -0.8   0.0   186   215   440   472   434   475 0.76 -
augustus_predicted_4239 -            923 1001705at2759        -            270   3.2e-17   61.1  14.3   9  10      0.01      0.96    7.1   0.7    50    82   474   507   443   550 0.70 -
augustus_predicted_4239 -            923 1001705at2759        -            270   3.2e-17   61.1  14.3  10  10     0.019       1.8    6.2   0.0    44   111   670   738   668   763 0.79 -
augustus_predicted_4260 -            713 1001705at2759        -            270   3.5e-15   54.4   4.2   1   5   1.8e-06   0.00016   19.4   0.1    51   171   346   469   340   471 0.67 -
augustus_predicted_4260 -            713 1001705at2759        -            270   3.5e-15   54.4   4.2   2   5   7.7e-08   7.1e-06   23.9   0.0    21    82   449   519   445   536 0.80 -
augustus_predicted_4260 -            713 1001705at2759        -            270   3.5e-15   54.4   4.2   3   5      0.02       1.8    6.1   0.0   186   214   537   567   524   576 0.76 -
augustus_predicted_4260 -            713 1001705at2759        -            270   3.5e-15   54.4   4.2   4   5    0.0011       0.1   10.3   0.3    29    81   541   609   538   623 0.68 -
augustus_predicted_4260 -            713 1001705at2759        -            270   3.5e-15   54.4   4.2   5   5     0.066         6    4.4   0.0    53   207   634   663   617   682 0.59 -
augustus_predicted_4249 -            515 1001705at2759        -            270   1.8e-14   52.0  15.7   1   4   1.3e-05    0.0012   16.6   0.2    28    82   157   220   142   249 0.77 -
augustus_predicted_4249 -            515 1001705at2759        -            270   1.8e-14   52.0  15.7   2   4   3.5e-08   3.2e-06   25.0   0.6    29   204   250   430   240   437 0.76 -
augustus_predicted_4249 -            515 1001705at2759        -            270   1.8e-14   52.0  15.7   3   4   3.9e-05    0.0036   15.0   0.9    48    81   443   477   437   486 0.87 -
augustus_predicted_4249 -            515 1001705at2759        -            270   1.8e-14   52.0  15.7   4   4      0.22        20    2.7   0.1    51    75   488   513   484   514 0.85 -
augustus_predicted_4531 -            798 1001705at2759        -            270   2.3e-14   51.7   3.4   1   4       1.4   1.3e+02    0.1   0.0    18    47   467   498   451   502 0.77 -
augustus_predicted_4531 -            798 1001705at2759        -            270   2.3e-14   51.7   3.4   2   4    0.0017      0.15    9.7   0.1    51    83   527   560   523   579 0.72 -
augustus_predicted_4531 -            798 1001705at2759        -            270   2.3e-14   51.7   3.4   3   4   0.00011      0.01   13.5   0.0    49    85   609   646   598   662 0.83 -
augustus_predicted_4531 -            798 1001705at2759        -            270   2.3e-14   51.7   3.4   4   4     2e-07   1.9e-05   22.5   0.1    28    81   664   727   650   734 0.79 -
augustus_predicted_513  -            455 1001705at2759        -            270   2.3e-12   45.1   0.0   1   3   5.8e-05    0.0053   14.5   0.0    11    97   158   258   152   275 0.68 -
