#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_3928 -            513 621827at2759         -            349   4.8e-76  254.2   0.8   1   3   3.3e-66   2.2e-64  215.9   0.2     1   260    21   337    21   352 0.83 -
augustus_predicted_3928 -            513 621827at2759         -            349   4.8e-76  254.2   0.8   2   3   1.1e-11   7.8e-10   36.5   0.0   253   330   381   471   374   487 0.86 -
augustus_predicted_3928 -            513 621827at2759         -            349   4.8e-76  254.2   0.8   3   3       7.6   5.2e+02   -2.4   0.0   327   348   488   512   475   513 0.67 -
augustus_predicted_3655 -            640 621827at2759         -            349   6.6e-44  148.6  22.4   1   5   4.6e-07   3.2e-05   21.3   0.0   110   145   294   329   284   332 0.91 -
augustus_predicted_3655 -            640 621827at2759         -            349   6.6e-44  148.6  22.4   2   5   3.5e-12   2.4e-10   38.2   0.4    77   145   296   369   294   390 0.88 -
augustus_predicted_3655 -            640 621827at2759         -            349   6.6e-44  148.6  22.4   3   5   2.8e-15   1.9e-13   48.4   1.7    70   147   329   411   328   417 0.91 -
augustus_predicted_3655 -            640 621827at2759         -            349   6.6e-44  148.6  22.4   4   5   7.2e-15   4.9e-13   47.0   2.5    77   153   376   458   372   484 0.78 -
augustus_predicted_3655 -            640 621827at2759         -            349   6.6e-44  148.6  22.4   5   5   7.1e-12   4.8e-10   37.2   0.0    91   147   524   581   516   590 0.92 -
augustus_predicted_4249 -            515 621827at2759         -            349   3.5e-37  126.5  13.1   1   4   2.4e-11   1.7e-09   35.4   0.0    87   147   154   217   146   222 0.88 -
augustus_predicted_4249 -            515 621827at2759         -            349   3.5e-37  126.5  13.1   2   4   5.3e-11   3.6e-09   34.3   0.3    92   147   251   308   245   343 0.90 -
augustus_predicted_4249 -            515 621827at2759         -            349   3.5e-37  126.5  13.1   3   4   2.8e-09   1.9e-07   28.6   0.1    89   147   371   433   362   447 0.85 -
augustus_predicted_4249 -            515 621827at2759         -            349   3.5e-37  126.5  13.1   4   4     9e-11   6.2e-09   33.5   2.2    75   143   436   513   433   515 0.80 -
augustus_predicted_2612 -            943 621827at2759         -            349   3.8e-34  116.5  17.7   1   5   3.1e-08   2.1e-06   25.2   0.0    52   122    87   167    75   174 0.87 -
augustus_predicted_2612 -            943 621827at2759         -            349   3.8e-34  116.5  17.7   2   5   3.9e-11   2.7e-09   34.7   0.4    90   144   175   230   169   236 0.94 -
augustus_predicted_2612 -            943 621827at2759         -            349   3.8e-34  116.5  17.7   3   5   8.2e-08   5.6e-06   23.8   0.1    44   150   391   507   381   519 0.79 -
augustus_predicted_2612 -            943 621827at2759         -            349   3.8e-34  116.5  17.7   4   5    0.0002     0.014   12.7   0.1    45   128   532   625   519   628 0.80 -
augustus_predicted_2612 -            943 621827at2759         -            349   3.8e-34  116.5  17.7   5   5     3e-11   2.1e-09   35.1   2.2    49   145   578   686   575   699 0.85 -
augustus_predicted_754  -            714 621827at2759         -            349   2.9e-33  113.6   0.8   1   3   1.6e-06   0.00011   19.6   0.0    98   151   420   476   413   484 0.87 -
augustus_predicted_754  -            714 621827at2759         -            349   2.9e-33  113.6   0.8   2   3   6.4e-09   4.4e-07   27.5   0.0   106   150   490   534   482   552 0.89 -
augustus_predicted_754  -            714 621827at2759         -            349   2.9e-33  113.6   0.8   3   3   9.9e-20   6.8e-18   63.0   0.2    92   183   579   675   571   697 0.88 -
augustus_predicted_87   -           1201 621827at2759         -            349   7.4e-29   99.1   6.1   1   3   8.9e-10   6.1e-08   30.3   0.0    65   128    32   105     5   108 0.82 -
augustus_predicted_87   -           1201 621827at2759         -            349   7.4e-29   99.1   6.1   2   3   9.4e-13   6.4e-11   40.1   0.3    91   146   109   167   104   176 0.86 -
augustus_predicted_87   -           1201 621827at2759         -            349   7.4e-29   99.1   6.1   3   3   1.1e-09   7.8e-08   29.9   0.1    79   147   205   284   198   295 0.79 -
augustus_predicted_4260 -            713 621827at2759         -            349   8.8e-29   98.8   1.5   1   4      0.47        32    1.6   0.0    44    71   344   370   333   385 0.66 -
augustus_predicted_4260 -            713 621827at2759         -            349   8.8e-29   98.8   1.5   2   4   7.8e-19   5.4e-17   60.1   0.0    22   151   417   562   400   569 0.79 -
augustus_predicted_4260 -            713 621827at2759         -            349   8.8e-29   98.8   1.5   3   4   2.4e-05    0.0016   15.7   0.1   114   146   572   606   564   611 0.85 -
augustus_predicted_4260 -            713 621827at2759         -            349   8.8e-29   98.8   1.5   4   4   1.1e-05   0.00074   16.8   0.0    84   146   637   708   626   711 0.82 -
augustus_predicted_4675 -            779 621827at2759         -            349   1.5e-28   98.1  12.6   1   4   4.6e-12   3.1e-10   37.8   0.2    89   146   392   451   373   455 0.79 -
augustus_predicted_4675 -            779 621827at2759         -            349   1.5e-28   98.1  12.6   2   4   2.8e-12   1.9e-10   38.5   0.2    74   145   413   494   410   505 0.84 -
augustus_predicted_4675 -            779 621827at2759         -            349   1.5e-28   98.1  12.6   3   4     3e-11     2e-09   35.1   0.8    79   148   526   602   521   605 0.83 -
augustus_predicted_4675 -            779 621827at2759         -            349   1.5e-28   98.1  12.6   4   4   4.2e-06   0.00029   18.2   0.0   111   187   625   705   622   740 0.72 -
augustus_predicted_1845 -            889 621827at2759         -            349   6.1e-27   92.8   0.8   1   3   1.6e-07   1.1e-05   22.8   0.1    38   128     7   107     3   109 0.82 -
augustus_predicted_1845 -            889 621827at2759         -            349   6.1e-27   92.8   0.8   2   3   1.1e-11   7.6e-10   36.5   0.0    89   144   109   169   104   175 0.83 -
augustus_predicted_1845 -            889 621827at2759         -            349   6.1e-27   92.8   0.8   3   3   6.2e-10   4.3e-08   30.8   0.0    91   147   200   259   194   269 0.87 -
augustus_predicted_4239 -            923 621827at2759         -            349   1.3e-26   91.7  11.1   1   8    0.0002     0.014   12.7   0.0   159   242    20   112    18   130 0.78 -
augustus_predicted_4239 -            923 621827at2759         -            349   1.3e-26   91.7  11.1   2   8   1.8e-06   0.00013   19.4   0.9    89   144   158   219   145   223 0.84 -
augustus_predicted_4239 -            923 621827at2759         -            349   1.3e-26   91.7  11.1   3   8      0.11       7.8    3.6   0.0    41    89   257   308   244   356 0.84 -
augustus_predicted_4239 -            923 621827at2759         -            349   1.3e-26   91.7  11.1   4   8   1.1e-09   7.4e-08   30.0   0.2    92   145   360   416   357   425 0.88 -
augustus_predicted_4239 -            923 621827at2759         -            349   1.3e-26   91.7  11.1   5   8   8.8e-06   0.00061   17.1   0.1    97   144   451   501   441   513 0.83 -
augustus_predicted_4239 -            923 621827at2759         -            349   1.3e-26   91.7  11.1   6   8     0.043       2.9    5.0   0.0    49    77   520   548   514   555 0.86 -
augustus_predicted_4239 -            923 621827at2759         -            349   1.3e-26   91.7  11.1   7   8      0.59        41    1.3   0.0    48    73   581   606   567   618 0.80 -
augustus_predicted_4239 -            923 621827at2759         -            349   1.3e-26   91.7  11.1   8   8       5.1   3.5e+02   -1.8   0.0    10    38   675   707   672   714 0.49 -
augustus_predicted_1676 -            643 621827at2759         -            349   2.6e-26   90.7   0.6   1   4   4.3e-08   2.9e-06   24.7   0.0    96   151   339   398   333   409 0.80 -
augustus_predicted_1676 -            643 621827at2759         -            349   2.6e-26   90.7   0.6   2   4   6.6e-05    0.0045   14.3   0.0   107   147   413   453   406   462 0.88 -
augustus_predicted_1676 -            643 621827at2759         -            349   2.6e-26   90.7   0.6   3   4   5.2e-13   3.6e-11   40.9   0.1    92   152   502   563   498   568 0.89 -
augustus_predicted_1676 -            643 621827at2759         -            349   2.6e-26   90.7   0.6   4   4     0.027       1.9    5.7   0.0    54    74   576   596   569   607 0.87 -
augustus_predicted_4531 -            798 621827at2759         -            349   2.3e-25   87.6   4.1   1   4      0.37        25    1.9   0.0    39    73   461   495   455   500 0.84 -
augustus_predicted_4531 -            798 621827at2759         -            349   2.3e-25   87.6   4.1   2   4   4.4e-11     3e-09   34.6   0.5    78   163   520   619   516   621 0.72 -
augustus_predicted_4531 -            798 621827at2759         -            349   2.3e-25   87.6   4.1   3   4   2.3e-06   0.00016   19.1   0.0    74   129   600   662   597   664 0.81 -
augustus_predicted_4531 -            798 621827at2759         -            349   2.3e-25   87.6   4.1   4   4   9.2e-11   6.3e-09   33.5   0.0    77   149   645   727   643   732 0.79 -
augustus_predicted_3243 -            451 621827at2759         -            349   2.5e-24   84.2   8.1   1   3     2e-05    0.0014   16.0   0.1   109   146   130   170   124   185 0.77 -
augustus_predicted_3243 -            451 621827at2759         -            349   2.5e-24   84.2   8.1   2   3   2.2e-20   1.5e-18   65.1   3.5    89   210   194   329   177   387 0.71 -
augustus_predicted_3243 -            451 621827at2759         -            349   2.5e-24   84.2   8.1   3   3      0.94        64    0.6   0.0   121   146   402   429   372   438 0.67 -
augustus_predicted_5015 -            303 621827at2759         -            349   2.8e-24   84.0   8.8   1   3     3e-08     2e-06   25.3   0.1   129   203     3    88     1    90 0.80 -
augustus_predicted_5015 -            303 621827at2759         -            349   2.8e-24   84.0   8.8   2   3   4.8e-12   3.3e-10   37.7   0.0   101   188    55   152    55   155 0.80 -
augustus_predicted_5015 -            303 621827at2759         -            349   2.8e-24   84.0   8.8   3   3   1.3e-09   8.6e-08   29.8   4.4    47   147   162   281   152   288 0.76 -
augustus_predicted_2690 -            817 621827at2759         -            349   3.7e-23   80.3   9.6   1   6     0.056       3.9    4.6   0.1   192   252    63   128    24   141 0.71 -
augustus_predicted_2690 -            817 621827at2759         -            349   3.7e-23   80.3   9.6   2   6   8.3e-08   5.7e-06   23.8   0.1    56   196   114   288    79   302 0.71 -
augustus_predicted_2690 -            817 621827at2759         -            349   3.7e-23   80.3   9.6   3   6      0.49        33    1.5   0.1    91   143   402   466   393   466 0.67 -
augustus_predicted_2690 -            817 621827at2759         -            349   3.7e-23   80.3   9.6   4   6   7.6e-09   5.2e-07   27.2   0.3    90   181   452   562   446   564 0.73 -
augustus_predicted_2690 -            817 621827at2759         -            349   3.7e-23   80.3   9.6   5   6   9.4e-11   6.4e-09   33.5   0.1    57   144   546   645   540   657 0.83 -
augustus_predicted_2690 -            817 621827at2759         -            349   3.7e-23   80.3   9.6   6   6       1.3        88    0.1   0.1   288   346   720   781   716   784 0.73 -
augustus_predicted_2336 -            348 621827at2759         -            349   3.8e-23   80.3   7.6   1   4   5.7e-05    0.0039   14.5   0.0   112   145    17    51     4    64 0.81 -
augustus_predicted_2336 -            348 621827at2759         -            349   3.8e-23   80.3   7.6   2   4    0.0042      0.29    8.3   0.0    88   112    80   104    57   113 0.81 -
augustus_predicted_2336 -            348 621827at2759         -            349   3.8e-23   80.3   7.6   3   4   9.1e-11   6.2e-09   33.5   1.3    78   148   129   206   125   209 0.83 -
augustus_predicted_2336 -            348 621827at2759         -            349   3.8e-23   80.3   7.6   4   4   6.2e-08   4.2e-06   24.2   0.0   113   185   231   307   226   315 0.61 -
augustus_predicted_3950 -            319 621827at2759         -            349   4.7e-23   80.0   2.4   1   4      0.12       8.3    3.5   0.0   182   213     9    42     5    52 0.80 -
augustus_predicted_3950 -            319 621827at2759         -            349   4.7e-23   80.0   2.4   2   4   3.1e-12   2.1e-10   38.4   1.5    76   146    58   137    54   163 0.78 -
augustus_predicted_3950 -            319 621827at2759         -            349   4.7e-23   80.0   2.4   3   4   1.4e-08   9.4e-07   26.4   0.0    92   180   169   264   151   270 0.85 -
augustus_predicted_3950 -            319 621827at2759         -            349   4.7e-23   80.0   2.4   4   4      0.01      0.71    7.0   0.0    46    74   288   316   281   318 0.88 -
augustus_predicted_1349 -            460 621827at2759         -            349   2.9e-21   74.1   6.0   1   4     2e-12   1.4e-10   39.0   0.2    90   213   116   231   110   232 0.86 -
augustus_predicted_1349 -            460 621827at2759         -            349   2.9e-21   74.1   6.0   2   4     0.002      0.13    9.4   0.1   110   160   200   251   187   271 0.70 -
augustus_predicted_1349 -            460 621827at2759         -            349   2.9e-21   74.1   6.0   3   4   0.00054     0.037   11.3   0.1    75   148   279   361   270   368 0.73 -
augustus_predicted_1349 -            460 621827at2759         -            349   2.9e-21   74.1   6.0   4   4   1.3e-06   9.2e-05   19.8   0.0   110   149   367   409   362   418 0.83 -
augustus_predicted_1346 -            494 621827at2759         -            349   2.7e-18   64.3   7.6   1   4       3.2   2.2e+02   -1.2   0.0   184   198   192   206   152   216 0.68 -
augustus_predicted_1346 -            494 621827at2759         -            349   2.7e-18   64.3   7.6   2   4   2.7e-11   1.9e-09   35.3   1.6    75   142   245   321   209   347 0.77 -
augustus_predicted_1346 -            494 621827at2759         -            349   2.7e-18   64.3   7.6   3   4    0.0052      0.36    8.0   0.0    87   109   368   390   357   397 0.83 -
augustus_predicted_1346 -            494 621827at2759         -            349   2.7e-18   64.3   7.6   4   4     3e-07   2.1e-05   21.9   0.1    88   126   426   466   406   492 0.71 -
augustus_predicted_3519 -            465 621827at2759         -            349   4.1e-18   63.7   3.1   1   3      0.33        23    2.1   0.0   225   254   174   203   135   221 0.75 -
