#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_998  -           1073 396755at2759         -            656   1.4e-93  312.7  57.7   1   3   5.4e-09   3.5e-06   24.0   0.5     7    73    43   118    40   127 0.78 -
augustus_predicted_998  -           1073 396755at2759         -            656   1.4e-93  312.7  57.7   2   3   5.8e-31   3.7e-28   96.6   9.2   104   354   176   485   161   486 0.68 -
augustus_predicted_998  -           1073 396755at2759         -            656   1.4e-93  312.7  57.7   3   3   2.5e-58   1.6e-55  187.0  34.0   299   653   459   927   435   931 0.73 -
augustus_predicted_1624 -            802 396755at2759         -            656   3.4e-11   40.5   2.5   1   4      0.66   4.3e+02   -2.8   0.0   511   527   231   247   222   267 0.81 -
augustus_predicted_1624 -            802 396755at2759         -            656   3.4e-11   40.5   2.5   2   4     0.073        47    0.4   0.0   223   252   319   348   304   367 0.74 -
augustus_predicted_1624 -            802 396755at2759         -            656   3.4e-11   40.5   2.5   3   4   1.5e-07   9.4e-05   19.2   0.4   224   356   492   624   464   628 0.84 -
augustus_predicted_1624 -            802 396755at2759         -            656   3.4e-11   40.5   2.5   4   4   5.3e-07   0.00034   17.4   0.1   503   560   634   692   632   728 0.86 -
augustus_predicted_3530 -           1432 396755at2759         -            656   2.6e-07   27.7   1.4   1   5    0.0024       1.5    5.3   0.0   450   481    11    42     4    60 0.82 -
augustus_predicted_3530 -           1432 396755at2759         -            656   2.6e-07   27.7   1.4   2   5      0.46     3e+02   -2.2   0.0   454   487    58    91    41   102 0.76 -
augustus_predicted_3530 -           1432 396755at2759         -            656   2.6e-07   27.7   1.4   3   5   3.1e-05      0.02   11.6   0.0   457   506   488   540   474   552 0.83 -
augustus_predicted_3530 -           1432 396755at2759         -            656   2.6e-07   27.7   1.4   4   5     0.022        14    2.2   0.0   226   291   737   770   709   810 0.62 -
augustus_predicted_3530 -           1432 396755at2759         -            656   2.6e-07   27.7   1.4   5   5     0.019        12    2.3   0.2   150   277   968  1105   951  1180 0.61 -
augustus_predicted_4917 -            617 396755at2759         -            656   4.9e-07   26.8   2.0   1   4    0.0099       6.4    3.3   0.0   118   178   112   176    87   212 0.60 -
augustus_predicted_4917 -            617 396755at2759         -            656   4.9e-07   26.8   2.0   2   4      0.32   2.1e+02   -1.7   0.0   333   465   287   311   274   358 0.60 -
augustus_predicted_4917 -            617 396755at2759         -            656   4.9e-07   26.8   2.0   3   4   4.7e-05      0.03   10.9   0.0   457   554   411   514   377   537 0.85 -
augustus_predicted_4917 -            617 396755at2759         -            656   4.9e-07   26.8   2.0   4   4   0.00019      0.12    8.9   0.3   257   301   544   588   521   596 0.85 -
augustus_predicted_418  -            612 396755at2759         -            656   6.2e-07   26.4   0.1   1   3   0.00018      0.12    9.0   0.0   368   406   330   365   303   372 0.83 -
augustus_predicted_418  -            612 396755at2759         -            656   6.2e-07   26.4   0.1   2   3     0.021        13    2.2   0.0   465   498   369   402   365   412 0.83 -
augustus_predicted_418  -            612 396755at2759         -            656   6.2e-07   26.4   0.1   3   3   7.3e-05     0.047   10.3   0.1   315   396   447   533   438   539 0.78 -
augustus_predicted_3033 -            639 396755at2759         -            656   1.7e-05   21.7   5.6   1   4    0.0017       1.1    5.8   0.0   234   278   136   184   121   255 0.64 -
augustus_predicted_3033 -            639 396755at2759         -            656   1.7e-05   21.7   5.6   2   4      0.11        72   -0.2   0.3   278   358   291   376   281   408 0.70 -
augustus_predicted_3033 -            639 396755at2759         -            656   1.7e-05   21.7   5.6   3   4   0.00025      0.16    8.6   0.0   457   538   426   513   420   559 0.80 -
augustus_predicted_3033 -            639 396755at2759         -            656   1.7e-05   21.7   5.6   4   4     0.001      0.65    6.5   0.4   257   300   566   609   542   618 0.82 -
augustus_predicted_4464 -            957 396755at2759         -            656    0.0084   12.8   0.1   1   8         8   5.1e+03   -7.1   6.8   622   636     7    21     1    39 0.47 -
augustus_predicted_4464 -            957 396755at2759         -            656    0.0084   12.8   0.1   2   8   0.00035      0.23    8.0   0.1   138   528    41    94    31   100 0.56 -
augustus_predicted_4464 -            957 396755at2759         -            656    0.0084   12.8   0.1   3   8   1.3e-05    0.0084   12.8   0.1   500   533   100   133    99   143 0.89 -
augustus_predicted_4464 -            957 396755at2759         -            656    0.0084   12.8   0.1   4   8   0.00013     0.082    9.5   0.1   457   554   155   266   149   279 0.75 -
augustus_predicted_4464 -            957 396755at2759         -            656    0.0084   12.8   0.1   5   8   0.00097      0.62    6.6   0.3   222   253   284   315   262   317 0.85 -
augustus_predicted_4464 -            957 396755at2759         -            656    0.0084   12.8   0.1   6   8         8   5.1e+03  -15.5  26.7   599   646   483   530   444   539 0.47 -
augustus_predicted_4464 -            957 396755at2759         -            656    0.0084   12.8   0.1   7   8         8   5.1e+03  -28.7  59.7   572   652   496   576   483   582 0.34 -
augustus_predicted_4464 -            957 396755at2759         -            656    0.0084   12.8   0.1   8   8         8   5.1e+03   -7.3   5.2   613   649   905   928   839   948 0.56 -
augustus_predicted_3283 -            849 396755at2759         -            656       1.2    5.7  16.8   1   1    0.0031         2    4.9  16.8   582   655   390   462   374   463 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/396755at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/396755at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/396755at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7
# Date:            Thu Aug 22 20:16:24 2024
# [ok]
