#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_2864 -             89 1633672at2759        -             84   3.1e-31  105.6   0.1   1   1   8.4e-34   3.6e-31  105.4   0.1     2    83     2    80     1    81 0.90 -
augustus_predicted_2732 -            110 1633672at2759        -             84   3.1e-12   44.7   0.1   1   1   9.9e-15   4.2e-12   44.3   0.1     4    79    30   104    27   109 0.76 -
augustus_predicted_2408 -             93 1633672at2759        -             84   1.6e-11   42.4   0.1   1   1   4.8e-14     2e-11   42.1   0.1     4    79     8    81     6    86 0.84 -
augustus_predicted_746  -            172 1633672at2759        -             84   7.3e-11   40.3   1.6   1   2   2.6e-13   1.1e-10   39.7   0.3    11    79    49   112    44   116 0.87 -
augustus_predicted_746  -            172 1633672at2759        -             84   7.3e-11   40.3   1.6   2   2       1.8   7.7e+02   -1.4   0.1    49    68   138   157   123   158 0.71 -
augustus_predicted_4898 -            115 1633672at2759        -             84   1.5e-09   36.1   0.2   1   1   4.6e-12     2e-09   35.7   0.2     5    80    28   101    24   106 0.75 -
augustus_predicted_4668 -             77 1633672at2759        -             84   8.2e-07   27.3   0.1   1   1   3.1e-09   1.3e-06   26.7   0.1    11    48    10    47     6    74 0.83 -
augustus_predicted_4211 -             88 1633672at2759        -             84   5.6e-06   24.7   0.2   1   1   1.4e-08   6.1e-06   24.5   0.2     6    48     2    46     1    70 0.89 -
augustus_predicted_2377 -            173 1633672at2759        -             84   3.7e-05   22.0   0.0   1   1   1.4e-07   6.2e-05   21.3   0.0    18    76     3    62     1    70 0.86 -
augustus_predicted_2297 -            514 1633672at2759        -             84   0.00014   20.2   0.1   1   1   6.2e-07   0.00027   19.3   0.1    13    54    17    59    11    92 0.79 -
augustus_predicted_3523 -             86 1633672at2759        -             84   0.00017   19.9   0.0   1   1   5.3e-07   0.00023   19.5   0.0     9    72    20    82    13    83 0.82 -
augustus_predicted_1251 -             94 1633672at2759        -             84   0.00028   19.2   0.0   1   1   8.4e-07   0.00036   18.9   0.0    25    81    38    92    27    94 0.76 -
augustus_predicted_526  -            123 1633672at2759        -             84   0.00033   19.0   0.0   1   1   1.5e-06   0.00066   18.0   0.0    13    82    58   121    51   123 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/1633672at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/1633672at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/1633672at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7
# Date:            Thu Aug 22 20:16:23 2024
# [ok]
