#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_3078 -            626 761109at2759         -            377  1.8e-111  371.0  22.2   1   4   0.00038      0.24    8.6   0.0     2    31    12    41    11    50 0.89 -
augustus_predicted_3078 -            626 761109at2759         -            377  1.8e-111  371.0  22.2   2   4   5.2e-12   3.3e-09   34.5   0.1    30    80    86   139    80   143 0.86 -
augustus_predicted_3078 -            626 761109at2759         -            377  1.8e-111  371.0  22.2   3   4   1.3e-05    0.0083   13.4   0.3    55   118   193   263   173   294 0.71 -
augustus_predicted_3078 -            626 761109at2759         -            377  1.8e-111  371.0  22.2   4   4   2.7e-99   1.8e-96  321.7   9.3   118   365   316   573   299   584 0.89 -
augustus_predicted_4302 -            758 761109at2759         -            377   5.3e-34  116.1   9.0   1   4      0.31     2e+02   -1.0   0.1    31    60    70    99    29   129 0.71 -
augustus_predicted_4302 -            758 761109at2759         -            377   5.3e-34  116.1   9.0   2   4      0.13        84    0.3   0.0   198   228   157   187   152   193 0.85 -
augustus_predicted_4302 -            758 761109at2759         -            377   5.3e-34  116.1   9.0   3   4   2.9e-32   1.9e-29  101.1   0.3   149   308   493   655   467   659 0.87 -
augustus_predicted_4302 -            758 761109at2759         -            377   5.3e-34  116.1   9.0   4   4   4.1e-07   0.00026   18.4   0.1   209   276   656   723   642   730 0.92 -
augustus_predicted_4464 -            957 761109at2759         -            377   4.7e-16   57.0  16.3   1   3   2.2e-13   1.4e-10   39.0   3.1   202   362    78   253    54   257 0.82 -
augustus_predicted_4464 -            957 761109at2759         -            377   4.7e-16   57.0  16.3   2   3   1.7e-11   1.1e-08   32.8   5.5   184   342   242   405   234   413 0.86 -
augustus_predicted_4464 -            957 761109at2759         -            377   4.7e-16   57.0  16.3   3   3         8   5.1e+03  -14.9  18.6   317   366   503   553   473   570 0.37 -
augustus_predicted_1624 -            802 761109at2759         -            377   2.7e-14   51.2  13.0   1   3     0.046        29    1.8   0.0    24    68   220   264   201   284 0.82 -
augustus_predicted_1624 -            802 761109at2759         -            377   2.7e-14   51.2  13.0   2   3   3.4e-14   2.2e-11   41.7   5.9    32   324   324   624   317   632 0.85 -
augustus_predicted_1624 -            802 761109at2759         -            377   2.7e-14   51.2  13.0   3   3    0.0002      0.13    9.6   0.2   300   348   641   691   628   714 0.79 -
augustus_predicted_1995 -           1025 761109at2759         -            377   3.4e-08   31.2   9.8   1   4   2.5e-05     0.016   12.5   0.3   248   347   147   250   138   259 0.82 -
augustus_predicted_1995 -           1025 761109at2759         -            377   3.4e-08   31.2   9.8   2   4    0.0027       1.8    5.8   0.1   290   345   259   314   249   321 0.85 -
augustus_predicted_1995 -           1025 761109at2759         -            377   3.4e-08   31.2   9.8   3   4   0.00033      0.21    8.8   0.0   300   368   507   581   500   587 0.78 -
augustus_predicted_1995 -           1025 761109at2759         -            377   3.4e-08   31.2   9.8   4   4    0.0011      0.73    7.0   0.6   262   295   958   991   945  1024 0.81 -
augustus_predicted_3530 -           1432 761109at2759         -            377   3.9e-08   31.0   0.2   1   4      0.81   5.2e+02   -2.3   0.0   203   232    55    84    17    87 0.52 -
augustus_predicted_3530 -           1432 761109at2759         -            377   3.9e-08   31.0   0.2   2   4     0.053        34    1.6   0.2   300   362   632   696   630   703 0.68 -
augustus_predicted_3530 -           1432 761109at2759         -            377   3.9e-08   31.0   0.2   3   4   1.1e-06   0.00073   16.9   0.0   205   260   712   767   704   775 0.81 -
augustus_predicted_3530 -           1432 761109at2759         -            377   3.9e-08   31.0   0.2   4   4    0.0014      0.89    6.8   0.0   211   270   968  1026   962  1090 0.78 -
augustus_predicted_418  -            612 761109at2759         -            377   5.3e-07   27.2   0.0   1   2      0.14        92    0.1   0.0   213   266   331   384   326   403 0.67 -
augustus_predicted_418  -            612 761109at2759         -            377   5.3e-07   27.2   0.0   2   2     9e-09   5.8e-06   23.8   0.0   183   269   447   531   436   534 0.87 -
augustus_predicted_3033 -            639 761109at2759         -            377   0.00012   19.5   1.0   1   3    0.0013      0.84    6.8   0.0   202   259   134   191   131   225 0.73 -
augustus_predicted_3033 -            639 761109at2759         -            377   0.00012   19.5   1.0   2   3   0.00025      0.16    9.2   0.0   210   261   393   444   349   452 0.89 -
augustus_predicted_3033 -            639 761109at2759         -            377   0.00012   19.5   1.0   3   3      0.22   1.4e+02   -0.5   0.1   310   348   545   585   541   615 0.60 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/761109at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/761109at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/761109at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7
# Date:            Thu Aug 22 20:16:25 2024
# [ok]
