#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_2837 -            939 388820at2759         -            609  5.8e-158  525.0  11.2   1   5     1e-10   7.5e-09   32.5   0.2     1    68    21   110    21   149 0.69 -
augustus_predicted_2837 -            939 388820at2759         -            609  5.8e-158  525.0  11.2   2   5     7e-61   5.1e-59  198.2   0.0    79   311   163   434   152   437 0.84 -
augustus_predicted_2837 -            939 388820at2759         -            609  5.8e-158  525.0  11.2   3   5   1.3e-67   9.7e-66  220.4   0.7   311   499   462   672   445   685 0.88 -
augustus_predicted_2837 -            939 388820at2759         -            609  5.8e-158  525.0  11.2   4   5     2e-17   1.4e-15   54.7   0.1   489   545   710   766   680   774 0.88 -
augustus_predicted_2837 -            939 388820at2759         -            609  5.8e-158  525.0  11.2   5   5   1.7e-07   1.2e-05   21.9   0.0   543   600   831   900   828   904 0.82 -
augustus_predicted_4239 -            923 388820at2759         -            609   7.7e-29   98.5   7.3   1   7   6.8e-05     0.005   13.2   0.8   346   446    51   177    34   180 0.71 -
augustus_predicted_4239 -            923 388820at2759         -            609   7.7e-29   98.5   7.3   2   7      0.26        19    1.4   0.0   349   381   190   222   181   232 0.82 -
augustus_predicted_4239 -            923 388820at2759         -            609   7.7e-29   98.5   7.3   3   7   6.5e-13   4.7e-11   39.7   0.0   107   267   248   418   245   421 0.85 -
augustus_predicted_4239 -            923 388820at2759         -            609   7.7e-29   98.5   7.3   4   7   4.3e-11   3.2e-09   33.7   0.1   159   271   388   508   386   514 0.76 -
augustus_predicted_4239 -            923 388820at2759         -            609   7.7e-29   98.5   7.3   5   7   0.00091     0.067    9.5   0.0   156   189   513   546   508   557 0.88 -
augustus_predicted_4239 -            923 388820at2759         -            609   7.7e-29   98.5   7.3   6   7    0.0036      0.27    7.5   0.0   426   477   588   639   575   642 0.89 -
augustus_predicted_4239 -            923 388820at2759         -            609   7.7e-29   98.5   7.3   7   7       1.4     1e+02   -1.0   0.0   457   492   682   717   677   740 0.81 -
augustus_predicted_2612 -            943 388820at2759         -            609   4.3e-27   92.7  14.8   1   6       4.2   3.1e+02   -2.6   0.1   431   452    42    62    39    65 0.64 -
augustus_predicted_2612 -            943 388820at2759         -            609   4.3e-27   92.7  14.8   2   6   4.9e-06   0.00036   17.0   0.1   325   387    95   158    91   167 0.84 -
augustus_predicted_2612 -            943 388820at2759         -            609   4.3e-27   92.7  14.8   3   6   2.5e-07   1.8e-05   21.3   1.1   419   482   166   230   157   238 0.81 -
augustus_predicted_2612 -            943 388820at2759         -            609   4.3e-27   92.7  14.8   4   6   0.00038     0.028   10.8   0.1   417   460   392   435   380   439 0.85 -
augustus_predicted_2612 -            943 388820at2759         -            609   4.3e-27   92.7  14.8   5   6   2.2e-07   1.6e-05   21.5   0.0   319   382   440   505   430   519 0.85 -
augustus_predicted_2612 -            943 388820at2759         -            609   4.3e-27   92.7  14.8   6   6   3.2e-09   2.3e-07   27.6   0.2   118   276   530   697   522   710 0.83 -
augustus_predicted_1349 -            460 388820at2759         -            609   3.6e-22   76.5   7.5   1   4   3.9e-11   2.9e-09   33.9   0.3   202   288   112   195   106   197 0.86 -
augustus_predicted_1349 -            460 388820at2759         -            609   3.6e-22   76.5   7.5   2   4   3.2e-06   0.00024   17.6   0.0   226   269   197   240   193   258 0.91 -
augustus_predicted_1349 -            460 388820at2759         -            609   3.6e-22   76.5   7.5   3   4   9.1e-05    0.0067   12.8   0.5   432   459   305   332   298   370 0.83 -
augustus_predicted_1349 -            460 388820at2759         -            609   3.6e-22   76.5   7.5   4   4   0.00086     0.063    9.6   0.0   204   260   387   449   374   453 0.53 -
augustus_predicted_87   -           1201 388820at2759         -            609   4.5e-22   76.2   5.0   1   4   1.1e-12   8.4e-11   38.9   0.0   160   267    13   126     2   131 0.83 -
augustus_predicted_87   -           1201 388820at2759         -            609   4.5e-22   76.2   5.0   2   4    0.0045      0.33    7.2   0.0   231   268   131   169   125   192 0.71 -
augustus_predicted_87   -           1201 388820at2759         -            609   4.5e-22   76.2   5.0   3   4   2.6e-09   1.9e-07   27.8   0.1   194   266   210   283   178   292 0.88 -
