#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_2408 -             93 1558822at2759        -             67   3.2e-24   83.6   2.5   1   1   2.8e-25   1.8e-22   78.0   2.5     2    67     5    85     4    85 0.83 -
augustus_predicted_1251 -             94 1558822at2759        -             67   2.2e-07   29.6   0.1   1   2   2.6e-06    0.0017   17.2   0.0    26    46    40    60    29    66 0.89 -
augustus_predicted_1251 -             94 1558822at2759        -             67   2.2e-07   29.6   0.1   2   2   0.00027      0.18   10.8   0.0    45    65    72    92    67    94 0.82 -
augustus_predicted_2864 -             89 1558822at2759        -             67   5.7e-07   28.3   0.0   1   2     2e-08   1.3e-05   24.0   0.0     5    49     4    50     2    53 0.89 -
augustus_predicted_2864 -             89 1558822at2759        -             67   5.7e-07   28.3   0.0   2   2     0.077        49    2.9   0.0    41    63    54    76    49    80 0.88 -
augustus_predicted_746  -            172 1558822at2759        -             67   6.8e-05   21.7   0.3   1   1   2.5e-07   0.00016   20.5   0.3    12    45    49    84    44   114 0.83 -
augustus_predicted_4668 -             77 1558822at2759        -             67   0.00014   20.6   0.6   1   1   3.6e-07   0.00023   20.0   0.6    14    47    12    47     6    72 0.79 -
augustus_predicted_4898 -            115 1558822at2759        -             67   0.00027   19.8   0.2   1   1   6.8e-07   0.00043   19.1   0.2    15    49    36    72    29    76 0.84 -
augustus_predicted_2732 -            110 1558822at2759        -             67   0.00043   19.1   0.1   1   2       1.2   7.8e+02   -0.9   0.0    40    55    18    33    18    43 0.73 -
augustus_predicted_2732 -            110 1558822at2759        -             67   0.00043   19.1   0.1   2   2     4e-06    0.0026   16.6   0.1     5    49    30    78    27   108 0.74 -
augustus_predicted_3523 -             86 1558822at2759        -             67      0.03   13.2   0.0   1   1   6.1e-05     0.039   12.8   0.0    15    49    25    62    15    81 0.68 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/1558822at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/1558822at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/1558822at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7
# Date:            Thu Aug 22 20:16:23 2024
# [ok]
