#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_4731 -            266 1228942at2759        -            164   5.4e-57  190.4   1.7   1   1   2.5e-57   2.2e-54  181.9   1.7     1   164    37   234    37   234 0.84 -
augustus_predicted_1249 -            261 1228942at2759        -            164   4.9e-10   37.7   0.0   1   1     4e-12   3.5e-09   34.9   0.0     3    73    27    99    25   208 0.60 -
augustus_predicted_843  -            215 1228942at2759        -            164     2e-08   32.4   0.1   1   2   1.5e-10   1.3e-07   29.8   0.2     4    63    18    78    15   122 0.92 -
augustus_predicted_843  -            215 1228942at2759        -            164     2e-08   32.4   0.1   2   2      0.17   1.4e+02    0.4   0.0   125   154   159   188   136   198 0.79 -
augustus_predicted_3455 -            287 1228942at2759        -            164   1.1e-06   26.7   0.0   1   2   4.6e-09     4e-06   24.9   0.0     3    60    73   131    71   145 0.91 -
augustus_predicted_3455 -            287 1228942at2759        -            164   1.1e-06   26.7   0.0   2   2      0.38   3.2e+02   -0.8   0.0   102   155   188   247   149   256 0.70 -
augustus_predicted_2361 -            205 1228942at2759        -            164   1.3e-05   23.2   0.0   1   1     5e-08   4.3e-05   21.6   0.0     3   120     7   141     5   182 0.79 -
augustus_predicted_2070 -            258 1228942at2759        -            164    0.0018   16.3   0.1   1   2   4.3e-06    0.0037   15.3   0.0     6    65    33    93    28   114 0.84 -
augustus_predicted_2070 -            258 1228942at2759        -            164    0.0018   16.3   0.1   2   2       1.8   1.5e+03   -3.0   0.0   128   135   175   182   151   214 0.52 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/1228942at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/1228942at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/1228942at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7
# Date:            Thu Aug 22 20:16:21 2024
# [ok]
