#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_3083 -            630 549762at2759         -            404  2.5e-145  482.4   2.8   1   3   2.8e-05     0.018   12.0   0.0     5    35    12    42     7    57 0.85 -
augustus_predicted_3083 -            630 549762at2759         -            404  2.5e-145  482.4   2.8   2   3   5.8e-13   3.7e-10   37.3   0.2    14    90    66   152    53   161 0.78 -
augustus_predicted_3083 -            630 549762at2759         -            404  2.5e-145  482.4   2.8   3   3  1.6e-132    1e-129  431.0   0.0   106   402   267   605   263   607 0.89 -
augustus_predicted_3027 -            440 549762at2759         -            404     2e-11   41.4   0.0   1   1     5e-14   3.2e-11   40.8   0.0   155   346    64   248    61   266 0.72 -
augustus_predicted_1465 -           1024 549762at2759         -            404   3.2e-11   40.8   0.0   1   2   9.9e-06    0.0064   13.5   0.0   155   220    33    98    24   117 0.86 -
augustus_predicted_1465 -           1024 549762at2759         -            404   3.2e-11   40.8   0.0   2   2   3.8e-09   2.4e-06   24.7   0.0   154   242   430   521   422   546 0.85 -
augustus_predicted_3429 -            299 549762at2759         -            404     8e-11   39.5   0.0   1   1     2e-13   1.3e-10   38.8   0.0   159   235     3    78     1   103 0.89 -
augustus_predicted_538  -            636 549762at2759         -            404   1.3e-10   38.8   0.0   1   1   3.3e-13   2.1e-10   38.1   0.0   154   308    17   166    10   173 0.87 -
augustus_predicted_1619 -            447 549762at2759         -            404   3.1e-07   27.6   0.1   1   1   7.1e-10   4.5e-07   27.1   0.1   152   231    80   157    11   163 0.89 -
augustus_predicted_2926 -            429 549762at2759         -            404   4.5e-05   20.5   0.1   1   1   1.3e-07   8.4e-05   19.6   0.1   152   234    68   148     5   159 0.87 -
augustus_predicted_3521 -            347 549762at2759         -            404   8.5e-05   19.6   0.0   1   2   2.7e-07   0.00018   18.6   0.0   146   231    21   104     1   111 0.82 -
augustus_predicted_3521 -            347 549762at2759         -            404   8.5e-05   19.6   0.0   2   2      0.69   4.4e+02   -2.5   0.0    10    38   115   143   105   148 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/549762at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/549762at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/549762at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7
# Date:            Thu Aug 22 20:16:24 2024
# [ok]
