#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
augustus_predicted_1330 -            445 814241at2759         -            325   1.9e-62  209.3   0.0   1   1   5.7e-62   3.6e-59  198.5   0.0     6   324    41   440    36   441 0.76 -
augustus_predicted_2472 -            632 814241at2759         -            325   1.9e-08   31.8   0.0   1   1   1.3e-10   8.5e-08   29.7   0.0    71   203   237   395   229   405 0.72 -
augustus_predicted_2594 -           4910 814241at2759         -            325   1.7e-07   28.7   1.4   1   6      0.11        70    0.4   0.0    62    97   298   332   286   349 0.73 -
augustus_predicted_2594 -           4910 814241at2759         -            325   1.7e-07   28.7   1.4   2   6    0.0016         1    6.4   0.1    74   110   648   683   623   703 0.81 -
augustus_predicted_2594 -           4910 814241at2759         -            325   1.7e-07   28.7   1.4   3   6    0.0031         2    5.4   0.0    61    95  1065  1098  1050  1110 0.85 -
augustus_predicted_2594 -           4910 814241at2759         -            325   1.7e-07   28.7   1.4   4   6    0.0007      0.45    7.6   0.0    76   100  1364  1388  1356  1404 0.85 -
augustus_predicted_2594 -           4910 814241at2759         -            325   1.7e-07   28.7   1.4   5   6         3   1.9e+03   -4.4   0.0    77    97  1744  1764  1742  1774 0.76 -
augustus_predicted_2594 -           4910 814241at2759         -            325   1.7e-07   28.7   1.4   6   6     0.054        35    1.4   0.0    76    95  2050  2069  2032  2085 0.84 -
augustus_predicted_1514 -            244 814241at2759         -            325   0.00034   17.8   0.0   1   1   7.6e-07   0.00049   17.3   0.0    45   108    10    70     7    98 0.76 -
augustus_predicted_2706 -            272 814241at2759         -            325    0.0012   16.0   0.0   1   1     3e-06     0.002   15.3   0.0    76   113     6    44     4    47 0.86 -
augustus_predicted_2711 -           1044 814241at2759         -            325    0.0045   14.2   0.4   1   3    0.0024       1.5    5.8   0.0    74    98   457   481   441   502 0.83 -
augustus_predicted_2711 -           1044 814241at2759         -            325    0.0045   14.2   0.4   2   3    0.0038       2.5    5.2   0.0    75    94   696   715   692   726 0.91 -
augustus_predicted_2711 -           1044 814241at2759         -            325    0.0045   14.2   0.4   3   3       1.6     1e+03   -3.4   0.0   178   206   932   960   927   963 0.75 -
augustus_predicted_5008 -           1044 814241at2759         -            325     0.006   13.8   0.2   1   3    0.0032         2    5.4   0.0    69    98   452   481   438   502 0.84 -
augustus_predicted_5008 -           1044 814241at2759         -            325     0.006   13.8   0.2   2   3    0.0038       2.5    5.2   0.0    75    94   696   715   692   726 0.91 -
augustus_predicted_5008 -           1044 814241at2759         -            325     0.006   13.8   0.2   3   3       1.7   1.1e+03   -3.5   0.0   180   203   934   957   928   963 0.62 -
augustus_predicted_71   -            197 814241at2759         -            325     0.024   11.8   0.0   1   1     6e-05     0.038   11.1   0.0    68    95     2    29     1    38 0.91 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      ../../stats/eukaryota_odb10/hmms/814241at2759.hmm
# Target file:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa
# Option settings: hmmsearch --domtblout /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/busco_annotation/run_eukaryota_odb10/hmmer_output/initial_run_results/814241at2759.out --cpu 1 ../../stats/eukaryota_odb10/hmms/814241at2759.hmm /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7/annotation/augustus_annotation.faa 
# Current dir:     /home/centos/br/bin/Brownotate-1.2.0/runs/584a0dab-d3a4-4320-afed-b310965cc1e7
# Date:            Thu Aug 22 20:16:25 2024
# [ok]
